http://purl.obolibrary.org/obo/MONDO_0005503	developmental disorder of mental health
http://purl.obolibrary.org/obo/MONDO_0005547	desmoplastic medulloblastoma
http://purl.obolibrary.org/obo/MONDO_0005569	cartilage disease
http://purl.obolibrary.org/obo/MONDO_0006674	benign fibrous mesothelioma
http://purl.obolibrary.org/obo/MONDO_0006819	kernicterus
http://purl.obolibrary.org/obo/MONDO_0007140	antiphospholipid syndrome
http://purl.obolibrary.org/obo/MONDO_0008674	WHIM syndrome
http://purl.obolibrary.org/obo/MONDO_0008791	isolated anencephaly/exencephaly
http://purl.obolibrary.org/obo/MONDO_0008929	cataract-intellectual disability-hypogonadism syndrome
http://purl.obolibrary.org/obo/MONDO_0009466	neuronal intestinal pseudoobstruction
http://purl.obolibrary.org/obo/MONDO_0010107	testicular regression syndrome
http://purl.obolibrary.org/obo/MONDO_0010302	Ito hypomelanosis
http://purl.obolibrary.org/obo/MONDO_0011379	medullary cystic kidney disease 2
http://purl.obolibrary.org/obo/MONDO_0014424	congenital deficiency in alpha-fetoprotein
http://purl.obolibrary.org/obo/MONDO_0014425	hereditary persistence of alpha-fetoprotein
http://purl.obolibrary.org/obo/MONDO_0015318	Pierre Robin syndrome associated with collagen disease
http://purl.obolibrary.org/obo/MONDO_0015320	Pierre Robin syndrome associated with a chromosomal anomaly
http://purl.obolibrary.org/obo/MONDO_0015321	Pierre Robin syndrome associated with branchial archs anomalies
http://purl.obolibrary.org/obo/MONDO_0015322	Pierre Robin syndrome associated with bone disease
http://purl.obolibrary.org/obo/MONDO_0015501	syndrome or malformation associated with head and neck malformations
http://purl.obolibrary.org/obo/MONDO_0015750	amelogenesis imperfecta-gingival hyperplasia syndrome
http://purl.obolibrary.org/obo/MONDO_0015938	systemic disease
http://purl.obolibrary.org/obo/MONDO_0016148	qualitative or quantitative defects of collagen 6
http://purl.obolibrary.org/obo/MONDO_0016329	familial syndrome associated with hypertrophic cardiomyopathy
http://purl.obolibrary.org/obo/MONDO_0016337	syndrome associated with dilated cardiomyopathy
http://purl.obolibrary.org/obo/MONDO_0016788	genetic hyperferritinemia without iron overload
http://purl.obolibrary.org/obo/MONDO_0017133	genetic systemic or rheumatologic disease
http://purl.obolibrary.org/obo/MONDO_0017259	systemic diseases with anterior uveitis
http://purl.obolibrary.org/obo/MONDO_0017260	systemic diseases with posterior uveitis
http://purl.obolibrary.org/obo/MONDO_0017261	systemic diseases with panuveitis
http://purl.obolibrary.org/obo/MONDO_0017274	autosomal ichthyosis syndrome with other associated signs
http://purl.obolibrary.org/obo/MONDO_0017368	systemic disease with skin involvement
http://purl.obolibrary.org/obo/MONDO_0018652	biological anomaly without phenotypic characterization
http://purl.obolibrary.org/obo/MONDO_0019686	type 2 collagen-related bone disorder
http://purl.obolibrary.org/obo/MONDO_0019687	type 11 collagen-related bone disorder
http://purl.obolibrary.org/obo/MONDO_0020012	systemic or rheumatic disease
http://purl.obolibrary.org/obo/MONDO_0020227	systemic disease with cataract
http://purl.obolibrary.org/obo/MONDO_0020272	connective tissue disease with eye involvement
http://purl.obolibrary.org/obo/MONDO_0020277	ectodermal malformation syndrome associated with ocular features
http://purl.obolibrary.org/obo/MONDO_0021194	disease by subcellular system affected
http://purl.obolibrary.org/obo/MONDO_0021195	disease by cellular process disrupted
http://purl.obolibrary.org/obo/MONDO_0021196	disease by molecular activity disrupted
http://purl.obolibrary.org/obo/MONDO_0021197	disease by cellular component affected
http://purl.obolibrary.org/obo/MONDO_0021199	disease by anatomical system
http://purl.obolibrary.org/obo/MONDO_0024505	disorder by anatomical region
http://purl.obolibrary.org/obo/MONDO_0044969	disease of membrane bound organelle
http://purl.obolibrary.org/obo/MONDO_0044971	disease of macromolecular complex
http://purl.obolibrary.org/obo/MONDO_0044974	disease of supramolecular complex
http://purl.obolibrary.org/obo/MONDO_0044975	disease of transporter activity
http://purl.obolibrary.org/obo/MONDO_0044976	disease of catalytic activity
http://purl.obolibrary.org/obo/MONDO_0044977	disease of receptor activity
http://purl.obolibrary.org/obo/MONDO_0044979	disease by cell type
http://purl.obolibrary.org/obo/MONDO_0044980	disease of signal transduction
http://purl.obolibrary.org/obo/MONDO_0100376	"acute myeloid leukemia, t(9;11)(p21.3;q23.3)"
http://purl.obolibrary.org/obo/MONDO_0100387	"acute myeloid leukemia, Monosomy 7"
