# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_omimps.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_hasdbxref_omimps.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000005	alopecia, isolated	oboInOwl:hasDbXref	OMIMPS:203655	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	oboInOwl:hasDbXref	OMIMPS:231200	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	oboInOwl:hasDbXref	OMIMPS:615438	semapv:ManualMappingCuration
MONDO:0000030	sleep-related hypermotor epilepsy	oboInOwl:hasDbXref	OMIMPS:600513	semapv:ManualMappingCuration
MONDO:0000032	febrile seizures, familial	oboInOwl:hasDbXref	OMIMPS:121210	semapv:ManualMappingCuration
MONDO:0000044	hereditary hypophosphatemic rickets	oboInOwl:hasDbXref	OMIMPS:193100	semapv:ManualMappingCuration
MONDO:0000045	hypothyroidism, congenital, nongoitrous	oboInOwl:hasDbXref	OMIMPS:275200	semapv:ManualMappingCuration
MONDO:0000049	obsolete invasive pneumococcal disease, recurrent isolated	oboInOwl:hasDbXref	OMIMPS:610799	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	OMIMPS:262400	semapv:ManualMappingCuration
MONDO:0000062	isolated microphthalmia	oboInOwl:hasDbXref	OMIMPS:251600	semapv:ManualMappingCuration
MONDO:0000065	microvascular complications of diabetes, susceptibility	oboInOwl:hasDbXref	OMIMPS:603933	semapv:ManualMappingCuration
MONDO:0000079	nephrolithiasis/osteoporosis, hypophosphatemic	oboInOwl:hasDbXref	OMIMPS:612286	semapv:ManualMappingCuration
MONDO:0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions	oboInOwl:hasDbXref	OMIMPS:157640	semapv:ManualMappingCuration
MONDO:0000104	anemia, hypochromic microcytic with iron overload	oboInOwl:hasDbXref	OMIMPS:206100	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	oboInOwl:hasDbXref	OMIMPS:602483	semapv:ManualMappingCuration
MONDO:0000118	reticulate pigment disorder	oboInOwl:hasDbXref	OMIMPS:179850	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	OMIMPS:231050	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	OMIMPS:256850	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oboInOwl:hasDbXref	OMIMPS:242860	semapv:ManualMappingCuration
MONDO:0000137	leukoencephalopathy, megalencephalic	oboInOwl:hasDbXref	OMIMPS:604004	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	OMIMPS:257300	semapv:ManualMappingCuration
MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, telomere-related	oboInOwl:hasDbXref	OMIMPS:614742	semapv:ManualMappingCuration
MONDO:0000152	thiamine-responsive dysfunction syndrome	oboInOwl:hasDbXref	OMIMPS:249270	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	oboInOwl:hasDbXref	OMIMPS:142700	semapv:ManualMappingCuration
MONDO:0000159	bone marrow failure syndrome	oboInOwl:hasDbXref	OMIMPS:614675	semapv:ManualMappingCuration
MONDO:0000160	epilepsy, familial adult myoclonic	oboInOwl:hasDbXref	OMIMPS:601068	semapv:ManualMappingCuration
MONDO:0000166	encephalopathy, acute, infection-induced	oboInOwl:hasDbXref	OMIMPS:610551	semapv:ManualMappingCuration
MONDO:0000169	microphthalmia, isolated, with cataract	oboInOwl:hasDbXref	OMIMPS:156850	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	oboInOwl:hasDbXref	OMIMPS:300345	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oboInOwl:hasDbXref	OMIMPS:236670	semapv:ManualMappingCuration
MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B	oboInOwl:hasDbXref	OMIMPS:613155	semapv:ManualMappingCuration
MONDO:0000173	muscular dystrophy-dystroglycanopathy, type C	oboInOwl:hasDbXref	OMIMPS:609308	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	oboInOwl:hasDbXref	OMIMPS:256520	semapv:ManualMappingCuration
MONDO:0000181	microcephaly and chorioretinopathy	oboInOwl:hasDbXref	OMIMPS:251270	semapv:ManualMappingCuration
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	oboInOwl:hasDbXref	OMIMPS:610542	semapv:ManualMappingCuration
MONDO:0000188	GLUT1 deficiency syndrome	oboInOwl:hasDbXref	OMIMPS:606777	semapv:ManualMappingCuration
MONDO:0000192	polyglucosan body myopathy	oboInOwl:hasDbXref	OMIMPS:615895	semapv:ManualMappingCuration
