# curie_map:
#   ICD9: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/ICD9/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_icd9.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_icd9.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	ICD9:799.9	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	oboInOwl:hasDbXref	ICD9:255.4	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	oboInOwl:hasDbXref	ICD9:255.41	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	oboInOwl:hasDbXref	ICD9:279.8	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	oboInOwl:hasDbXref	ICD9:259.1	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	ICD9:759.89	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	ICD9:349.89	semapv:ManualMappingCuration
MONDO:0000129	glutaric aciduria	oboInOwl:hasDbXref	ICD9:270.8	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	ICD9:757.39	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	ICD9:758.89	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	oboInOwl:hasDbXref	ICD9:755.63	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	oboInOwl:hasDbXref	ICD9:759.89	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	oboInOwl:hasDbXref	ICD9:427.41	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	oboInOwl:hasDbXref	ICD9:277.6	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	oboInOwl:hasDbXref	ICD9:759.89	semapv:ManualMappingCuration
MONDO:0000225	human monocytic ehrlichiosis	oboInOwl:hasDbXref	ICD9:082.41	semapv:ManualMappingCuration
MONDO:0000226	mineral metabolism disease	oboInOwl:hasDbXref	ICD9:275.8	semapv:ManualMappingCuration
MONDO:0000226	mineral metabolism disease	oboInOwl:hasDbXref	ICD9:275.9	semapv:ManualMappingCuration
MONDO:0000238	obsolete pestis minor	oboInOwl:hasDbXref	ICD9:020.8	semapv:ManualMappingCuration
MONDO:0000239	adiaspiromycosis	oboInOwl:hasDbXref	ICD9:117.9	semapv:ManualMappingCuration
