# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_closematch_umls.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_closematch_umls.sssom.tsv
# object_source: https://uts.nlm.nih.gov/uts/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0003249	pineal gland cancer	skos:closeMatch	UMLS:C0031941	semapv:ManualMappingCuration
MONDO:0005508	hereditary multiple osteochondromas	skos:closeMatch	UMLS:C0206641	semapv:ManualMappingCuration
MONDO:0006068	ACTH-producing pituitary gland adenoma	skos:closeMatch	UMLS:C1306214	semapv:ManualMappingCuration
MONDO:0009180	junctional epidermolysis bullosa, non-Herlitz type	skos:closeMatch	UMLS:C2673610	semapv:ManualMappingCuration
MONDO:0009291	glycogen storage disease III	skos:closeMatch	UMLS:C1968741	semapv:ManualMappingCuration
MONDO:0012221	alpha-N-acetylgalactosaminidase deficiency type 1	skos:closeMatch	UMLS:C1836545	semapv:ManualMappingCuration
MONDO:0012817	Ewing sarcoma	skos:closeMatch	UMLS:C3489398	semapv:ManualMappingCuration
MONDO:0015100	aregenerative anemia	skos:closeMatch	UMLS:C0002893	semapv:ManualMappingCuration
MONDO:0015701	T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency	skos:closeMatch	UMLS:C1837028	semapv:ManualMappingCuration
MONDO:0015702	T-B+ severe combined immunodeficiency due to CD45 deficiency	skos:closeMatch	UMLS:C1837028	semapv:ManualMappingCuration
MONDO:0017678	obsolete obsolete disease with punctate palmoplantar keratoderma as a major feature	skos:closeMatch	UMLS:CN203565	semapv:ManualMappingCuration
MONDO:0020783	capillary malformation-arteriovenous malformation 1	skos:closeMatch	UMLS:C1842180	semapv:ManualMappingCuration
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	skos:closeMatch	UMLS:C3148763	semapv:ManualMappingCuration
MONDO:0024236	obsolete degenerative disorder	skos:closeMatch	UMLS:C1285162	semapv:ManualMappingCuration

