# curie_map:
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_efo.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_hasdbxref_efo.sssom.tsv
# object_source: http://www.ebi.ac.uk/efo/efo.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	EFO:0000408	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	oboInOwl:hasDbXref	EFO:0004710	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	oboInOwl:hasDbXref	EFO:1000648	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	oboInOwl:hasDbXref	EFO:0004287	semapv:ManualMappingCuration
MONDO:0000309	aniseikonia	oboInOwl:hasDbXref	EFO:1001266	semapv:ManualMappingCuration
MONDO:0000327	Buruli ulcer disease	oboInOwl:hasDbXref	EFO:1001281	semapv:ManualMappingCuration
MONDO:0000337	exanthema subitum	oboInOwl:hasDbXref	EFO:1001320	semapv:ManualMappingCuration
MONDO:0000367	taeniasis	oboInOwl:hasDbXref	EFO:1001433	semapv:ManualMappingCuration
MONDO:0000402	small cell carcinoma	oboInOwl:hasDbXref	EFO:0008524	semapv:ManualMappingCuration
MONDO:0000424	inborn vitamin B12 deficiency	oboInOwl:hasDbXref	EFO:0000734	semapv:ManualMappingCuration
MONDO:0000448	paraganglioma	oboInOwl:hasDbXref	EFO:1000453	semapv:ManualMappingCuration
MONDO:0000450	secondary progressive multiple sclerosis	oboInOwl:hasDbXref	EFO:0008522	semapv:ManualMappingCuration
MONDO:0000451	primary progressive multiple sclerosis	oboInOwl:hasDbXref	EFO:0008520	semapv:ManualMappingCuration
MONDO:0000492	chronic venous insufficiency	oboInOwl:hasDbXref	EFO:0007940	semapv:ManualMappingCuration
MONDO:0000494	renal fibrosis	oboInOwl:hasDbXref	EFO:1001517	semapv:ManualMappingCuration
MONDO:0000500	tongue squamous cell carcinoma	oboInOwl:hasDbXref	EFO:1000055	semapv:ManualMappingCuration
MONDO:0000525	cecum villous adenoma	oboInOwl:hasDbXref	EFO:1000155	semapv:ManualMappingCuration
MONDO:0000536	pharyngeal squamous cell carcinoma	oboInOwl:hasDbXref	EFO:1001965	semapv:ManualMappingCuration
MONDO:0000550	extra-adrenal sympathetic paraganglioma	oboInOwl:hasDbXref	EFO:0000489	semapv:ManualMappingCuration
MONDO:0000552	breast lobular carcinoma	oboInOwl:hasDbXref	EFO:0008509	semapv:ManualMappingCuration
MONDO:0000600	nosophobia	oboInOwl:hasDbXref	EFO:1001903	semapv:ManualMappingCuration
MONDO:0000605	hypersensitivity reaction disease	oboInOwl:hasDbXref	EFO:1002003	semapv:ManualMappingCuration
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	EFO:0002913	semapv:ManualMappingCuration
MONDO:0000618	Her2-receptor negative breast cancer	oboInOwl:hasDbXref	EFO:0009780	semapv:ManualMappingCuration
MONDO:0000646	ovarian benign neoplasm	oboInOwl:hasDbXref	EFO:1000116	semapv:ManualMappingCuration
MONDO:0000675	pain agnosia	oboInOwl:hasDbXref	EFO:1001484	semapv:ManualMappingCuration
MONDO:0000702	microscopic colitis	oboInOwl:hasDbXref	EFO:1001295	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	oboInOwl:hasDbXref	EFO:1001293	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	oboInOwl:hasDbXref	EFO:1001294	semapv:ManualMappingCuration
MONDO:0000705	Clostridium difficile colitis	oboInOwl:hasDbXref	EFO:0009130	semapv:ManualMappingCuration
MONDO:0000744	lung abscess	oboInOwl:hasDbXref	EFO:1001362	semapv:ManualMappingCuration
MONDO:0000809	purpura fulminans	oboInOwl:hasDbXref	EFO:1001913	semapv:ManualMappingCuration
MONDO:0000813	cardiac tuberculosis	oboInOwl:hasDbXref	EFO:1001442	semapv:ManualMappingCuration
MONDO:0000814	B-cell adult acute lymphocytic leukemia	oboInOwl:hasDbXref	EFO:1001935	semapv:ManualMappingCuration
MONDO:0000816	abdominal obesity-metabolic syndrome	oboInOwl:hasDbXref	EFO:0000195	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	oboInOwl:hasDbXref	EFO:1001418	semapv:ManualMappingCuration
MONDO:0000839	obsolete congenital abnormality	oboInOwl:hasDbXref	EFO:0003915	semapv:ManualMappingCuration
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	oboInOwl:hasDbXref	EFO:1001947	semapv:ManualMappingCuration
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	oboInOwl:hasDbXref	EFO:1001946	semapv:ManualMappingCuration
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	oboInOwl:hasDbXref	EFO:1001948	semapv:ManualMappingCuration
MONDO:0000878	cytomegalovirus retinitis	oboInOwl:hasDbXref	EFO:1001302	semapv:ManualMappingCuration
MONDO:0000889	haemophilus meningitis	oboInOwl:hasDbXref	EFO:1000955	semapv:ManualMappingCuration
MONDO:0000918	endometritis	oboInOwl:hasDbXref	EFO:1001312	semapv:ManualMappingCuration
MONDO:0000922	pelvic inflammatory disease	oboInOwl:hasDbXref	EFO:1001388	semapv:ManualMappingCuration
MONDO:0000930	nodular malignant melanoma	oboInOwl:hasDbXref	EFO:0008515	semapv:ManualMappingCuration
MONDO:0000951	thymus lymphoma	oboInOwl:hasDbXref	EFO:1000054	semapv:ManualMappingCuration
MONDO:0000960	diabetic peripheral angiopathy	oboInOwl:hasDbXref	EFO:1000896	semapv:ManualMappingCuration
MONDO:0000979	pinta disease	oboInOwl:hasDbXref	EFO:1001396	semapv:ManualMappingCuration
MONDO:0000984	thalassemia	oboInOwl:hasDbXref	EFO:1001996	semapv:ManualMappingCuration
MONDO:0000986	pleurisy	oboInOwl:hasDbXref	EFO:1001825	semapv:ManualMappingCuration
MONDO:0000989	mumps infectious disease	oboInOwl:hasDbXref	EFO:0007383	semapv:ManualMappingCuration
MONDO:0001011	breast cyst	oboInOwl:hasDbXref	EFO:1000848	semapv:ManualMappingCuration
MONDO:0001068	osteomalacia	oboInOwl:hasDbXref	EFO:1002027	semapv:ManualMappingCuration
MONDO:0001071	intellectual disability	oboInOwl:hasDbXref	EFO:0003847	semapv:ManualMappingCuration
MONDO:0001095	mediastinum neuroblastoma	oboInOwl:hasDbXref	EFO:1000367	semapv:ManualMappingCuration
MONDO:0001098	separation anxiety disorder	oboInOwl:hasDbXref	EFO:1001916	semapv:ManualMappingCuration
MONDO:0001105	renal hypertension	oboInOwl:hasDbXref	EFO:1002039	semapv:ManualMappingCuration
MONDO:0001134	essential hypertension	oboInOwl:hasDbXref	EFO:1002032	semapv:ManualMappingCuration
MONDO:0001142	salivary gland disorder	oboInOwl:hasDbXref	EFO:0008581	semapv:ManualMappingCuration
MONDO:0001152	amnestic disorder	oboInOwl:hasDbXref	EFO:1001454	semapv:ManualMappingCuration
MONDO:0001179	pinguecula	oboInOwl:hasDbXref	EFO:1001824	semapv:ManualMappingCuration
MONDO:0001200	secondary hypertension	oboInOwl:hasDbXref	EFO:1002034	semapv:ManualMappingCuration
MONDO:0001223	parathyroid gland disorder	oboInOwl:hasDbXref	EFO:0005754	semapv:ManualMappingCuration
MONDO:0001236	appendiceal neoplasm	oboInOwl:hasDbXref	EFO:0003880	semapv:ManualMappingCuration
MONDO:0001247	social phobia	oboInOwl:hasDbXref	EFO:1001917	semapv:ManualMappingCuration
MONDO:0001252	Plummer disease	oboInOwl:hasDbXref	EFO:0009191	semapv:ManualMappingCuration
MONDO:0001266	erysipelas	oboInOwl:hasDbXref	EFO:1001462	semapv:ManualMappingCuration
MONDO:0001297	cardiac tamponade	oboInOwl:hasDbXref	EFO:1001285	semapv:ManualMappingCuration
MONDO:0001324	obsolete hyperandrogenism	oboInOwl:hasDbXref	EFO:0009006	semapv:ManualMappingCuration
MONDO:0001341	selective IgA deficiency disease	oboInOwl:hasDbXref	EFO:1001929	semapv:ManualMappingCuration
MONDO:0001358	bronchial disorder	oboInOwl:hasDbXref	EFO:1002018	semapv:ManualMappingCuration
MONDO:0001383	degenerative myopia	oboInOwl:hasDbXref	EFO:0004207	semapv:ManualMappingCuration
MONDO:0001384	myopia	oboInOwl:hasDbXref	EFO:0003927	semapv:ManualMappingCuration
MONDO:0001404	ecthyma	oboInOwl:hasDbXref	EFO:1000689	semapv:ManualMappingCuration
MONDO:0001410	postmenopausal atrophic vaginitis	oboInOwl:hasDbXref	EFO:1001271	semapv:ManualMappingCuration
MONDO:0001419	trachea squamous cell carcinoma	oboInOwl:hasDbXref	EFO:1000600	semapv:ManualMappingCuration
MONDO:0001442	dysthymic disorder	oboInOwl:hasDbXref	EFO:0008623	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	oboInOwl:hasDbXref	EFO:0008559	semapv:ManualMappingCuration
MONDO:0001479	cutaneous diphtheria	oboInOwl:hasDbXref	EFO:1000683	semapv:ManualMappingCuration
MONDO:0001500	obsolete gender identity disorder	oboInOwl:hasDbXref	EFO:0008587	semapv:ManualMappingCuration
MONDO:0001516	spinal muscular atrophy	oboInOwl:hasDbXref	EFO:0008525	semapv:ManualMappingCuration
MONDO:0001517	dysentery	oboInOwl:hasDbXref	EFO:1001869	semapv:ManualMappingCuration
MONDO:0001560	hypertrophic pyloric stenosis	oboInOwl:hasDbXref	EFO:0004707	semapv:ManualMappingCuration
MONDO:0001561	pyloric stenosis	oboInOwl:hasDbXref	EFO:1000947	semapv:ManualMappingCuration
MONDO:0001577	respiratory syncytial virus infectious disease	oboInOwl:hasDbXref	EFO:1001413	semapv:ManualMappingCuration
MONDO:0001584	ocular motility disease	oboInOwl:hasDbXref	EFO:1001990	semapv:ManualMappingCuration
MONDO:0001595	choreatic disease	oboInOwl:hasDbXref	EFO:0004152	semapv:ManualMappingCuration
MONDO:0001613	vertebrobasilar insufficiency	oboInOwl:hasDbXref	EFO:1001449	semapv:ManualMappingCuration
MONDO:0001616	lobomycosis	oboInOwl:hasDbXref	EFO:1001805	semapv:ManualMappingCuration
MONDO:0001741	hyperparathyroidism	oboInOwl:hasDbXref	EFO:0008506	semapv:ManualMappingCuration
MONDO:0001783	endometrial stromal nodule	oboInOwl:hasDbXref	EFO:1000241	semapv:ManualMappingCuration
MONDO:0001795	plantar wart	oboInOwl:hasDbXref	EFO:1002023	semapv:ManualMappingCuration
MONDO:0001825	squamous papilloma	oboInOwl:hasDbXref	EFO:1001970	semapv:ManualMappingCuration
MONDO:0001845	uterine corpus lipoleiomyoma	oboInOwl:hasDbXref	EFO:1000614	semapv:ManualMappingCuration
MONDO:0001868	primary angle-closure glaucoma	oboInOwl:hasDbXref	EFO:1001506	semapv:ManualMappingCuration
MONDO:0001874	toxic labyrinthitis	oboInOwl:hasDbXref	EFO:0006951	semapv:ManualMappingCuration
MONDO:0001889	ovarian dysfunction	oboInOwl:hasDbXref	EFO:0009003	semapv:ManualMappingCuration
MONDO:0001935	neurogenic arthropathy	oboInOwl:hasDbXref	EFO:1001378	semapv:ManualMappingCuration
MONDO:0001939	skin epithelioid hemangioma	oboInOwl:hasDbXref	EFO:1001424	semapv:ManualMappingCuration
MONDO:0001942	generalized anxiety disorder	oboInOwl:hasDbXref	EFO:1001892	semapv:ManualMappingCuration
MONDO:0001945	postencephalitic Parkinson disease	oboInOwl:hasDbXref	EFO:1001402	semapv:ManualMappingCuration
MONDO:0001946	obsolete hyperestrogenism	oboInOwl:hasDbXref	EFO:0009004	semapv:ManualMappingCuration
MONDO:0001947	suppurative thyroiditis	oboInOwl:hasDbXref	EFO:1001431	semapv:ManualMappingCuration
MONDO:0001976	chorea gravidarum	oboInOwl:hasDbXref	EFO:1001290	semapv:ManualMappingCuration
MONDO:0001979	dumping syndrome	oboInOwl:hasDbXref	EFO:1001307	semapv:ManualMappingCuration
MONDO:0001982	Niemann-Pick disease	oboInOwl:hasDbXref	EFO:1001380	semapv:ManualMappingCuration
MONDO:0001998	Foster-Kennedy syndrome	oboInOwl:hasDbXref	EFO:1001330	semapv:ManualMappingCuration
