# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   SCTID: http://snomed.info/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_sctid.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_sctid.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	SCTID:64572001	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	oboInOwl:hasDbXref	SCTID:386584007	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	oboInOwl:hasDbXref	SCTID:363009005	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	SCTID:2109003	semapv:ManualMappingCuration
MONDO:0000078	acrocephalopolysyndactyly	oboInOwl:hasDbXref	SCTID:205260006	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	oboInOwl:hasDbXref	SCTID:237113009	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	oboInOwl:hasDbXref	SCTID:4945003	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	oboInOwl:hasDbXref	SCTID:400179000	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	oboInOwl:hasDbXref	SCTID:702443003	semapv:ManualMappingCuration
MONDO:0000115	Chiari malformation	oboInOwl:hasDbXref	SCTID:253184003	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	SCTID:28557005	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	SCTID:128207002	semapv:ManualMappingCuration
MONDO:0000129	glutaric aciduria	oboInOwl:hasDbXref	SCTID:28987007	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oboInOwl:hasDbXref	SCTID:234633000	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	SCTID:238626006	semapv:ManualMappingCuration
MONDO:0000138	metaphyseal chondrodysplasia	oboInOwl:hasDbXref	SCTID:28681006	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	SCTID:700056005	semapv:ManualMappingCuration
MONDO:0000151	symphalangism	oboInOwl:hasDbXref	SCTID:253975004	semapv:ManualMappingCuration
