# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	Orphanet:377788	Disease	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	oboInOwl:hasDbXref	Orphanet:464724	Fever-associated acute infantile liver failure syndrome	semapv:ManualMappingCuration
MONDO:0000044	hereditary hypophosphatemic rickets	oboInOwl:hasDbXref	Orphanet:437	Hypophosphatemic rickets	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	Orphanet:631	Non-acquired isolated growth hormone deficiency	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	oboInOwl:hasDbXref	Orphanet:35981	Polymicrogyria	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	oboInOwl:hasDbXref	Orphanet:95708	Rare precocious puberty	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	oboInOwl:hasDbXref	Orphanet:137888	Auriculocondylar syndrome	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	oboInOwl:hasDbXref	Orphanet:2695	Bifid nose	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	Orphanet:2623	Geleophysic dysplasia	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oboInOwl:hasDbXref	Orphanet:2268	ICF syndrome	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	Orphanet:2340	Keratosis follicularis spinulosa decalvans	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	Orphanet:1052	Mosaic variegated aneuploidy syndrome	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	oboInOwl:hasDbXref	Orphanet:216675	Transposition of the great arteries	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	oboInOwl:hasDbXref	Orphanet:98938	Colobomatous microphthalmia	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oboInOwl:hasDbXref	Orphanet:899	Walker-Warburg syndrome	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	oboInOwl:hasDbXref	Orphanet:2671	Neu-Laxova syndrome	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	oboInOwl:hasDbXref	Orphanet:168588	Hyperandrogenism due to cortisone reductase deficiency	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	oboInOwl:hasDbXref	Orphanet:3473	Zimmermann-Laband syndrome	semapv:ManualMappingCuration
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	oboInOwl:hasDbXref	Orphanet:486811	Prenatal-onset spinal muscular atrophy with congenital bone fractures	semapv:ManualMappingCuration
MONDO:0000211	striatal degeneration, autosomal dominant	oboInOwl:hasDbXref	Orphanet:228169	Autosomal dominant striatal neurodegeneration	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	oboInOwl:hasDbXref	Orphanet:300547	Autosomal recessive infantile hypercalcemia	semapv:ManualMappingCuration
MONDO:0000229	Indian tick typhus	oboInOwl:hasDbXref	Orphanet:101335	OBSOLETE: Indian tick typhus	semapv:ManualMappingCuration
MONDO:0000330	endemic typhus	oboInOwl:hasDbXref	Orphanet:83315	Murine typhus	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	oboInOwl:hasDbXref	Orphanet:75840	Ullrich congenital muscular dystrophy	semapv:ManualMappingCuration
MONDO:0000437	cerebellar ataxia	oboInOwl:hasDbXref	Orphanet:102002	Rare ataxia	semapv:ManualMappingCuration
MONDO:0000447	autosomal dominant polycystic liver disease	oboInOwl:hasDbXref	Orphanet:2924	Isolated polycystic liver disease	semapv:ManualMappingCuration
MONDO:0000453	short QT syndrome	oboInOwl:hasDbXref	Orphanet:51083	Familial short QT syndrome	semapv:ManualMappingCuration
MONDO:0000455	cone dystrophy	oboInOwl:hasDbXref	Orphanet:1871	Progressive cone dystrophy	semapv:ManualMappingCuration
MONDO:0000456	cerebral creatine deficiency syndrome	oboInOwl:hasDbXref	Orphanet:79172	Creatine deficiency syndrome	semapv:ManualMappingCuration
MONDO:0000463	Ochoa syndrome	oboInOwl:hasDbXref	Orphanet:2704	Ochoa syndrome	semapv:ManualMappingCuration
MONDO:0000476	generalized dystonia	oboInOwl:hasDbXref	Orphanet:376724	Generalized isolated dystonia	semapv:ManualMappingCuration
MONDO:0000481	cervical dystonia	oboInOwl:hasDbXref	Orphanet:93962	OBSOLETE: Cervical dystonia	semapv:ManualMappingCuration
MONDO:0000485	spasmodic dystonia	oboInOwl:hasDbXref	Orphanet:93961	OBSOLETE: Laryngeal dyskinesia	semapv:ManualMappingCuration
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oboInOwl:hasDbXref	Orphanet:415300	NON RARE IN EUROPE: Non-arteritic anterior ischemic optic neuropathy	semapv:ManualMappingCuration
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oboInOwl:hasDbXref	Orphanet:52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	semapv:ManualMappingCuration
MONDO:0000565	infective endocarditis	oboInOwl:hasDbXref	Orphanet:570762	Infective endocarditis	semapv:ManualMappingCuration
MONDO:0000645	fallopian tube benign neoplasm	oboInOwl:hasDbXref	Orphanet:180237	Benign tumor of fallopian tubes	semapv:ManualMappingCuration
MONDO:0000688	inborn organic aciduria	oboInOwl:hasDbXref	Orphanet:289899	Organic aciduria	semapv:ManualMappingCuration
MONDO:0000698	gamma-amino butyric acid metabolism disorder	oboInOwl:hasDbXref	Orphanet:79175	Disorder of gamma-aminobutyric acid metabolism	semapv:ManualMappingCuration
MONDO:0000702	microscopic colitis	oboInOwl:hasDbXref	Orphanet:58220	OBSOLETE: Microscopic colitis	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	oboInOwl:hasDbXref	Orphanet:36205	OBSOLETE: Collagenous colitis	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	oboInOwl:hasDbXref	Orphanet:65279	OBSOLETE: Lymphocytic colitis	semapv:ManualMappingCuration
MONDO:0000724	specific language impairment	oboInOwl:hasDbXref	Orphanet:458713	NON RARE IN EUROPE: Specific language impairment	semapv:ManualMappingCuration
MONDO:0000733	cornea plana	oboInOwl:hasDbXref	Orphanet:53691	Congenital cornea plana	semapv:ManualMappingCuration
MONDO:0000736	dyschromatosis universalis hereditaria	oboInOwl:hasDbXref	Orphanet:241	Dyschromatosis universalis hereditaria	semapv:ManualMappingCuration
MONDO:0000754	anal fistula	oboInOwl:hasDbXref	Orphanet:228113	Anal fistula	semapv:ManualMappingCuration
MONDO:0000816	abdominal obesity-metabolic syndrome	oboInOwl:hasDbXref	Orphanet:411969	NON RARE IN EUROPE: Metabolic syndrome	semapv:ManualMappingCuration
MONDO:0000820	cerebral cavernous malformation	oboInOwl:hasDbXref	Orphanet:164	NON RARE IN EUROPE: Cerebral cavernous malformations	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	oboInOwl:hasDbXref	Orphanet:795	Rare form of salmonellosis	semapv:ManualMappingCuration
MONDO:0000845	fibrous dysplasia	oboInOwl:hasDbXref	Orphanet:249	Fibrous dysplasia of bone	semapv:ManualMappingCuration
MONDO:0000859	spina bifida occulta	oboInOwl:hasDbXref	Orphanet:645202	Closed spinal dysraphism	semapv:ManualMappingCuration
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	oboInOwl:hasDbXref	Orphanet:2598	Mitochondrial myopathy and sideroblastic anemia	semapv:ManualMappingCuration
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	oboInOwl:hasDbXref	Orphanet:1496	Corpus callosum agenesis-neuronopathy syndrome	semapv:ManualMappingCuration
MONDO:0000903	myoclonus-dystonia syndrome	oboInOwl:hasDbXref	Orphanet:36899	Myoclonus-dystonia syndrome	semapv:ManualMappingCuration
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oboInOwl:hasDbXref	Orphanet:136	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	semapv:ManualMappingCuration
MONDO:0000995	familial periodic paralysis	oboInOwl:hasDbXref	Orphanet:371433	Genetic periodic paralysis	semapv:ManualMappingCuration
MONDO:0001029	Klippel-Feil syndrome	oboInOwl:hasDbXref	Orphanet:2345	Isolated Klippel-Feil syndrome	semapv:ManualMappingCuration
MONDO:0001032	Mooren ulcer	oboInOwl:hasDbXref	Orphanet:519408	Mooren ulcer	semapv:ManualMappingCuration
MONDO:0001071	intellectual disability	oboInOwl:hasDbXref	Orphanet:319658	NON RARE IN EUROPE: Unexplained intellectual disability	semapv:ManualMappingCuration
MONDO:0001134	essential hypertension	oboInOwl:hasDbXref	Orphanet:243761	NON RARE IN EUROPE: Essential hypertension	semapv:ManualMappingCuration
MONDO:0001147	meningocele	oboInOwl:hasDbXref	Orphanet:93968	Meningocele	semapv:ManualMappingCuration
MONDO:0001153	obsolete gender dysphoria	oboInOwl:hasDbXref	Orphanet:459690	NON RARE IN EUROPE: Gender dysphoria	semapv:ManualMappingCuration
MONDO:0001187	urinary bladder cancer	oboInOwl:hasDbXref	Orphanet:157980	NON RARE IN EUROPE: Bladder cancer	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	oboInOwl:hasDbXref	Orphanet:102022	Spotted fever rickettsiosis	semapv:ManualMappingCuration
MONDO:0001246	typhus	oboInOwl:hasDbXref	Orphanet:102023	Typhus-group rickettsiosis	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	oboInOwl:hasDbXref	Orphanet:280892	Posterior uveitis	semapv:ManualMappingCuration
MONDO:0001309	oculomotor nerve paralysis	oboInOwl:hasDbXref	Orphanet:98685	Rare oculomotor nerve disorder	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	oboInOwl:hasDbXref	Orphanet:398043	Malignant tumor of penis	semapv:ManualMappingCuration
MONDO:0001341	selective IgA deficiency disease	oboInOwl:hasDbXref	Orphanet:69127	NON RARE IN EUROPE: Immunoglobulin A deficiency	semapv:ManualMappingCuration
MONDO:0001347	facioscapulohumeral muscular dystrophy	oboInOwl:hasDbXref	Orphanet:269	Facioscapulohumeral dystrophy	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	oboInOwl:hasDbXref	Orphanet:3386	American trypanosomiasis	semapv:ManualMappingCuration
MONDO:0001476	coloboma	oboInOwl:hasDbXref	Orphanet:194	OBSOLETE: Ocular coloboma	semapv:ManualMappingCuration
MONDO:0001549	hemolytic-uremic syndrome	oboInOwl:hasDbXref	Orphanet:544458	Hemolytic uremic syndrome	semapv:ManualMappingCuration
MONDO:0001569	acoustic neuroma	oboInOwl:hasDbXref	Orphanet:252175	Vestibular schwannoma	semapv:ManualMappingCuration
MONDO:0001586	mucopolysaccharidosis type 1	oboInOwl:hasDbXref	Orphanet:579	Mucopolysaccharidosis type 1	semapv:ManualMappingCuration
MONDO:0001595	choreatic disease	oboInOwl:hasDbXref	Orphanet:1429	Benign hereditary chorea	semapv:ManualMappingCuration
MONDO:0001633	central retinal artery occlusion	oboInOwl:hasDbXref	Orphanet:648684	Central retinal artery occlusion	semapv:ManualMappingCuration
MONDO:0001703	color vision disorder	oboInOwl:hasDbXref	Orphanet:98658	Color-vision disease	semapv:ManualMappingCuration
MONDO:0001713	inherited aplastic anemia	oboInOwl:hasDbXref	Orphanet:68383	Rare constitutional aplastic anemia	semapv:ManualMappingCuration
MONDO:0001734	tuberous sclerosis	oboInOwl:hasDbXref	Orphanet:805	Tuberous sclerosis complex	semapv:ManualMappingCuration
MONDO:0001790	spinal cord lipoma	oboInOwl:hasDbXref	Orphanet:645276	Spinal cord lipoma	semapv:ManualMappingCuration
MONDO:0001807	obsolete familial combined hyperlipidemia	oboInOwl:hasDbXref	Orphanet:79211	OBSOLETE: Combined hyperlipidemia	semapv:ManualMappingCuration
MONDO:0001881	toxic shock syndrome	oboInOwl:hasDbXref	Orphanet:36234	Bacterial toxic-shock syndrome	semapv:ManualMappingCuration
MONDO:0001945	postencephalitic Parkinson disease	oboInOwl:hasDbXref	Orphanet:97349	Postencephalitic parkinsonism	semapv:ManualMappingCuration
MONDO:0001956	capillary leak syndrome	oboInOwl:hasDbXref	Orphanet:188	Systemic capillary leak syndrome	semapv:ManualMappingCuration
MONDO:0001971	farmer's lung disease	oboInOwl:hasDbXref	Orphanet:99906	Farmer's lung disease	semapv:ManualMappingCuration
MONDO:0002010	FG syndrome	oboInOwl:hasDbXref	Orphanet:323	NON RARE IN EUROPE: FG syndrome phenotypic spectrum	semapv:ManualMappingCuration
MONDO:0002013	lymphangioma	oboInOwl:hasDbXref	Orphanet:2415	Rare lymphatic malformation	semapv:ManualMappingCuration
MONDO:0002070	ventricular septal defect	oboInOwl:hasDbXref	Orphanet:1480	NON RARE IN EUROPE: Ventricular septal defect	semapv:ManualMappingCuration
MONDO:0002095	vascular cancer	oboInOwl:hasDbXref	Orphanet:673466		semapv:ManualMappingCuration
MONDO:0002096	malignant conjunctival melanoma	oboInOwl:hasDbXref	Orphanet:617910	Conjunctival malignant melanoma	semapv:ManualMappingCuration
MONDO:0002142	undifferentiated pleomorphic sarcoma	oboInOwl:hasDbXref	Orphanet:2023	Undifferentiated pleomorphic sarcoma	semapv:ManualMappingCuration
MONDO:0002145	disorder of sexual differentiation	oboInOwl:hasDbXref	Orphanet:90771	Difference of sex development	semapv:ManualMappingCuration
MONDO:0002158	fallopian tube cancer	oboInOwl:hasDbXref	Orphanet:180242	Malignant tumor of fallopian tubes	semapv:ManualMappingCuration
MONDO:0002235	eyelid neoplasm	oboInOwl:hasDbXref	Orphanet:98580	OBSOLETE: Palpebral tumor	semapv:ManualMappingCuration
