# curie_map:
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_efo.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2025-12-02/mappings/mondo_exactmatch_efo.sssom.tsv
# object_source: infores:efo
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000004	adrenocortical insufficiency	skos:exactMatch	EFO:0009491	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	skos:exactMatch	EFO:0004710	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	skos:exactMatch	EFO:1000648	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	skos:exactMatch	EFO:0004287	semapv:ManualMappingCuration
MONDO:0000226	mineral metabolism disease	skos:exactMatch	EFO:0009556	semapv:ManualMappingCuration
MONDO:0000266	pulmonary aspergilloma	skos:exactMatch	EFO:1001834	semapv:ManualMappingCuration
MONDO:0000270	lower respiratory tract disorder	skos:exactMatch	EFO:0009433	semapv:ManualMappingCuration
MONDO:0000309	aniseikonia	skos:exactMatch	EFO:1001266	semapv:ManualMappingCuration
MONDO:0000337	exanthema subitum	skos:exactMatch	EFO:1001320	semapv:ManualMappingCuration
MONDO:0000367	taeniasis	skos:exactMatch	EFO:1001433	semapv:ManualMappingCuration
MONDO:0000402	small cell carcinoma	skos:exactMatch	EFO:0008524	semapv:ManualMappingCuration
MONDO:0000448	paraganglioma	skos:exactMatch	EFO:1000453	semapv:ManualMappingCuration
MONDO:0000450	secondary progressive multiple sclerosis	skos:exactMatch	EFO:0008522	semapv:ManualMappingCuration
MONDO:0000451	primary progressive multiple sclerosis	skos:exactMatch	EFO:0008520	semapv:ManualMappingCuration
MONDO:0000462	eye adnexa disorder	skos:exactMatch	EFO:0009546	semapv:ManualMappingCuration
MONDO:0000471	tricuspid valve disorder	skos:exactMatch	EFO:0009568	semapv:ManualMappingCuration
MONDO:0000494	renal fibrosis	skos:exactMatch	EFO:1001517	semapv:ManualMappingCuration
MONDO:0000525	cecum villous adenoma	skos:exactMatch	EFO:1000155	semapv:ManualMappingCuration
MONDO:0000536	pharyngeal squamous cell carcinoma	skos:exactMatch	EFO:1001965	semapv:ManualMappingCuration
MONDO:0000550	extra-adrenal sympathetic paraganglioma	skos:exactMatch	EFO:0000489	semapv:ManualMappingCuration
MONDO:0000552	breast lobular carcinoma	skos:exactMatch	EFO:0008509	semapv:ManualMappingCuration
MONDO:0000568	autoimmune disorder of central nervous system	skos:exactMatch	EFO:0020092	semapv:ManualMappingCuration
MONDO:0000605	hypersensitivity reaction disease	skos:exactMatch	EFO:1002003	semapv:ManualMappingCuration
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	skos:exactMatch	EFO:0002913	semapv:ManualMappingCuration
MONDO:0000618	Her2-receptor negative breast cancer	skos:exactMatch	EFO:0009780	semapv:ManualMappingCuration
MONDO:0000646	ovarian benign neoplasm	skos:exactMatch	EFO:1000116	semapv:ManualMappingCuration
MONDO:0000675	pain agnosia	skos:exactMatch	EFO:1001484	semapv:ManualMappingCuration
MONDO:0000702	microscopic colitis	skos:exactMatch	EFO:1001295	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	skos:exactMatch	EFO:1001293	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	skos:exactMatch	EFO:1001294	semapv:ManualMappingCuration
MONDO:0000724	specific language impairment	skos:exactMatch	EFO:1001510	semapv:ManualMappingCuration
MONDO:0000744	lung abscess	skos:exactMatch	EFO:1001362	semapv:ManualMappingCuration
MONDO:0000775	drug allergy	skos:exactMatch	EFO:0009482	semapv:ManualMappingCuration
MONDO:0000814	B-cell adult acute lymphocytic leukemia	skos:exactMatch	EFO:1001935	semapv:ManualMappingCuration
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	skos:exactMatch	EFO:1001947	semapv:ManualMappingCuration
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	skos:exactMatch	EFO:1001946	semapv:ManualMappingCuration
MONDO:0000875	adult acute monocytic leukemia	skos:exactMatch	EFO:1001933	semapv:ManualMappingCuration
MONDO:0000878	cytomegalovirus retinitis	skos:exactMatch	EFO:1001302	semapv:ManualMappingCuration
MONDO:0000889	haemophilus meningitis	skos:exactMatch	EFO:1000955	semapv:ManualMappingCuration
MONDO:0000918	endometritis	skos:exactMatch	EFO:1001312	semapv:ManualMappingCuration
MONDO:0000922	pelvic inflammatory disease	skos:exactMatch	EFO:1001388	semapv:ManualMappingCuration
MONDO:0000930	nodular malignant melanoma	skos:exactMatch	EFO:0008515	semapv:ManualMappingCuration
MONDO:0000942	corneal disorder	skos:exactMatch	EFO:0009464	semapv:ManualMappingCuration
MONDO:0000951	thymus lymphoma	skos:exactMatch	EFO:1000054	semapv:ManualMappingCuration
MONDO:0000960	diabetic peripheral angiopathy	skos:exactMatch	EFO:1000896	semapv:ManualMappingCuration
MONDO:0000984	thalassemia	skos:exactMatch	EFO:1001996	semapv:ManualMappingCuration
MONDO:0000986	pleurisy	skos:exactMatch	EFO:1001825	semapv:ManualMappingCuration
MONDO:0000989	mumps infectious disease	skos:exactMatch	EFO:0007383	semapv:ManualMappingCuration
MONDO:0001095	mediastinum neuroblastoma	skos:exactMatch	EFO:1000367	semapv:ManualMappingCuration
MONDO:0001098	separation anxiety disorder	skos:exactMatch	EFO:1001916	semapv:ManualMappingCuration
