# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_narrowmatch_icd10cm.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-08-03/mappings/mondo_narrowmatch_icd10cm.sssom.tsv
# object_source: https://www.icd10data.com/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000087	polymicrogyria	skos:narrowMatch	ICD10CM:Q04.3	Unspecified
MONDO:0000107	auriculocondylar syndrome	skos:narrowMatch	ICD10CM:Q75.8	Unspecified
MONDO:0000110	bifid nose	skos:narrowMatch	ICD10CM:Q30.2	Unspecified
MONDO:0000127	geleophysic dysplasia	skos:narrowMatch	ICD10CM:Q87.1	Unspecified
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:narrowMatch	ICD10CM:D84.8	Unspecified
MONDO:0000136	keratosis follicularis spinulosa decalvans	skos:narrowMatch	ICD10CM:Q82.8	Unspecified
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:narrowMatch	ICD10CM:Q99.8	Unspecified
MONDO:0000170	microphthalmia, isolated, with coloboma	skos:narrowMatch	ICD10CM:Q11.2	Unspecified
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	skos:narrowMatch	ICD10CM:Q04.3	Unspecified
MONDO:0000179	Neu-Laxova syndrome	skos:narrowMatch	ICD10CM:Q87.8	Unspecified
MONDO:0000193	cortisone reductase deficiency	skos:narrowMatch	ICD10CM:E25.8	Unspecified
MONDO:0000200	Zimmermann-Laband syndrome	skos:narrowMatch	ICD10CM:Q87.8	Unspecified
MONDO:0000212	hypercalcemia, infantile	skos:narrowMatch	ICD10CM:E83.5	Unspecified
MONDO:0000355	Ullrich congenital muscular dystrophy	skos:narrowMatch	ICD10CM:G71.2	Unspecified
MONDO:0000453	short QT syndrome	skos:narrowMatch	ICD10CM:I49.8	Unspecified
MONDO:0000456	cerebral creatine deficiency syndrome	skos:narrowMatch	ICD10CM:E72.8	Unspecified
MONDO:0000463	Ochoa syndrome	skos:narrowMatch	ICD10CM:N31.8	Unspecified
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	skos:narrowMatch	ICD10CM:G71.8	Unspecified
MONDO:0000645	fallopian tube benign neoplasm	skos:narrowMatch	ICD10CM:D28.2	Unspecified
MONDO:0000736	dyschromatosis universalis hereditaria	skos:narrowMatch	ICD10CM:L81.8	Unspecified
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	skos:narrowMatch	ICD10CM:G71.3	Unspecified
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	skos:narrowMatch	ICD10CM:G60.0	Unspecified
MONDO:0000903	myoclonus-dystonia syndrome	skos:narrowMatch	ICD10CM:G24.1	Unspecified
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	skos:narrowMatch	ICD10CM:F01.1	Unspecified
MONDO:0001325	penile cancer	skos:narrowMatch	ICD10CM:C60.8	Unspecified
MONDO:0001325	penile cancer	skos:narrowMatch	ICD10CM:C60.2	Unspecified
MONDO:0001325	penile cancer	skos:narrowMatch	ICD10CM:C60.1	Unspecified
MONDO:0001325	penile cancer	skos:narrowMatch	ICD10CM:C60.9	Unspecified
MONDO:0001325	penile cancer	skos:narrowMatch	ICD10CM:C60.0	Unspecified
MONDO:0001595	choreatic disease	skos:narrowMatch	ICD10CM:G25.5	Unspecified
MONDO:0001703	color vision disorder	skos:narrowMatch	ICD10CM:H53.5	Unspecified
MONDO:0001956	capillary leak syndrome	skos:narrowMatch	ICD10CM:I78.8	Unspecified
MONDO:0002142	undifferentiated pleomorphic sarcoma	skos:narrowMatch	ICD10CM:C49.9	Unspecified
MONDO:0002441	Jervell and Lange-Nielsen syndrome	skos:narrowMatch	ICD10CM:I45.8	Unspecified
MONDO:0002457	Treacher-Collins syndrome	skos:narrowMatch	ICD10CM:Q75.4	Unspecified
MONDO:0002474	primary hyperoxaluria	skos:narrowMatch	ICD10CM:E74.8	Unspecified
MONDO:0002520	hepatic porphyria	skos:narrowMatch	ICD10CM:E80.2	Unspecified
MONDO:0002571	primary central nervous system lymphoma	skos:narrowMatch	ICD10CM:C83.3	Unspecified
MONDO:0002588	thymoma type A	skos:narrowMatch	ICD10CM:C37	Unspecified
MONDO:0002629	bone osteosarcoma	skos:narrowMatch	ICD10CM:C41.9	Unspecified
MONDO:0002684	atypical choroid plexus papilloma	skos:narrowMatch	ICD10CM:C71.5	Unspecified
