# curie_map:
#   GARD: https://rarediseases.info.nih.gov/diseases/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_gard.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2026-03-03/mappings/mondo_hasdbxref_gard.sssom.tsv
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000009	inherited bleeding disorder, platelet-type	oboInOwl:hasDbXref	GARD:0022702	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	oboInOwl:hasDbXref	GARD:0009526	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	oboInOwl:hasDbXref	GARD:0017820	semapv:ManualMappingCuration
MONDO:0000030	familial sleep-related hypermotor epilepsy	oboInOwl:hasDbXref	GARD:0022703	semapv:ManualMappingCuration
MONDO:0000044	hereditary hypophosphatemic rickets	oboInOwl:hasDbXref	GARD:0006735	semapv:ManualMappingCuration
MONDO:0000045	hypothyroidism, congenital, nongoitrous	oboInOwl:hasDbXref	GARD:0022704	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	GARD:0012556	semapv:ManualMappingCuration
MONDO:0000060	microcephalic osteodysplastic primordial dwarfism	oboInOwl:hasDbXref	GARD:0022705	semapv:ManualMappingCuration
MONDO:0000066	mitochondrial respiratory chain complex deficiency	oboInOwl:hasDbXref	GARD:0022706	semapv:ManualMappingCuration
MONDO:0000078	acrocephalopolysyndactyly	oboInOwl:hasDbXref	GARD:0022707	semapv:ManualMappingCuration
MONDO:0000079	nephrolithiasis/osteoporosis, hypophosphatemic	oboInOwl:hasDbXref	GARD:0022708	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	oboInOwl:hasDbXref	GARD:0018818	semapv:ManualMappingCuration
MONDO:0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions	oboInOwl:hasDbXref	GARD:0022709	semapv:ManualMappingCuration
MONDO:0000104	anemia, hypochromic microcytic with iron overload	oboInOwl:hasDbXref	GARD:0022710	semapv:ManualMappingCuration
MONDO:0000105	anemia, nonspherocytic hemolytic	oboInOwl:hasDbXref	GARD:0022711	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	oboInOwl:hasDbXref	GARD:0009798	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	oboInOwl:hasDbXref	GARD:0000884	semapv:ManualMappingCuration
MONDO:0000115	Chiari malformation	oboInOwl:hasDbXref	GARD:0027515	semapv:ManualMappingCuration
MONDO:0000118	reticulate pigment disorder	oboInOwl:hasDbXref	GARD:0022712	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	GARD:0002449	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	GARD:0022713	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oboInOwl:hasDbXref	GARD:0002945	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	GARD:0006829	semapv:ManualMappingCuration
MONDO:0000138	metaphyseal chondrodysplasia	oboInOwl:hasDbXref	GARD:0022714	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	GARD:0003007	semapv:ManualMappingCuration
MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, telomere-related	oboInOwl:hasDbXref	GARD:0022715	semapv:ManualMappingCuration
MONDO:0000152	thiamine-responsive dysfunction syndrome	oboInOwl:hasDbXref	GARD:0022716	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	oboInOwl:hasDbXref	GARD:0007795	semapv:ManualMappingCuration
MONDO:0000155	triglyceride storage disease	oboInOwl:hasDbXref	GARD:0022717	semapv:ManualMappingCuration
MONDO:0000156	trigonocephaly	oboInOwl:hasDbXref	GARD:0022718	semapv:ManualMappingCuration
MONDO:0000159	bone marrow failure syndrome	oboInOwl:hasDbXref	GARD:0022719	semapv:ManualMappingCuration
MONDO:0000160	epilepsy, familial adult myoclonic	oboInOwl:hasDbXref	GARD:0022720	semapv:ManualMappingCuration
MONDO:0000167	Huntington disease and related disorders	oboInOwl:hasDbXref	GARD:0022721	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	oboInOwl:hasDbXref	GARD:0003644	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oboInOwl:hasDbXref	GARD:0002599	semapv:ManualMappingCuration
MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B	oboInOwl:hasDbXref	GARD:0012589	semapv:ManualMappingCuration
MONDO:0000173	muscular dystrophy-dystroglycanopathy, type C	oboInOwl:hasDbXref	GARD:0022722	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	oboInOwl:hasDbXref	GARD:0000102	semapv:ManualMappingCuration
MONDO:0000181	microcephaly and chorioretinopathy	oboInOwl:hasDbXref	GARD:0003611	semapv:ManualMappingCuration
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	oboInOwl:hasDbXref	GARD:0022723	semapv:ManualMappingCuration
MONDO:0000188	GLUT1 deficiency syndrome	oboInOwl:hasDbXref	GARD:0022724	semapv:ManualMappingCuration
MONDO:0000192	polyglucosan body myopathy	oboInOwl:hasDbXref	GARD:0022725	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	oboInOwl:hasDbXref	GARD:0009882	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	oboInOwl:hasDbXref	GARD:0000385	semapv:ManualMappingCuration
MONDO:0000208	microcephaly, short stature, and impaired glucose metabolism 1	oboInOwl:hasDbXref	GARD:0018459	semapv:ManualMappingCuration
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	oboInOwl:hasDbXref	GARD:0017882	semapv:ManualMappingCuration
MONDO:0000210	thiopurine metabolic disease	oboInOwl:hasDbXref	GARD:0022726	semapv:ManualMappingCuration
MONDO:0000211	striatal degeneration, autosomal dominant	oboInOwl:hasDbXref	GARD:0017146	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	oboInOwl:hasDbXref	GARD:0017374	semapv:ManualMappingCuration
MONDO:0000214	hypermanganesemia with dystonia	oboInOwl:hasDbXref	GARD:0022727	semapv:ManualMappingCuration
MONDO:0000225	human monocytic ehrlichiosis	oboInOwl:hasDbXref	GARD:0000072	semapv:ManualMappingCuration
MONDO:0000227	African tick-bite fever	oboInOwl:hasDbXref	GARD:0022728	semapv:ManualMappingCuration
MONDO:0000229	Indian tick typhus	oboInOwl:hasDbXref	GARD:0022729	semapv:ManualMappingCuration
MONDO:0000230	Israeli tick typhus	oboInOwl:hasDbXref	GARD:0022730	semapv:ManualMappingCuration
MONDO:0000231	Far eastern spotted fever	oboInOwl:hasDbXref	GARD:0022731	semapv:ManualMappingCuration
MONDO:0000232	Flinders island spotted fever	oboInOwl:hasDbXref	GARD:0022732	semapv:ManualMappingCuration
MONDO:0000233	Japanese spotted fever	oboInOwl:hasDbXref	GARD:0022733	semapv:ManualMappingCuration
MONDO:0000234	Rickettsia parkeri spotted fever	oboInOwl:hasDbXref	GARD:0022734	semapv:ManualMappingCuration
MONDO:0000236	oropharyngeal anthrax	oboInOwl:hasDbXref	GARD:0027516	semapv:ManualMappingCuration
MONDO:0000240	invasive aspergillosis	oboInOwl:hasDbXref	GARD:0022735	semapv:ManualMappingCuration
MONDO:0000241	Keshan disease	oboInOwl:hasDbXref	GARD:0008761	semapv:ManualMappingCuration
MONDO:0000248	dengue shock syndrome	oboInOwl:hasDbXref	GARD:0022736	semapv:ManualMappingCuration
MONDO:0000259	asymptomatic dengue	oboInOwl:hasDbXref	GARD:0022737	semapv:ManualMappingCuration
MONDO:0000266	pulmonary aspergilloma	oboInOwl:hasDbXref	GARD:0022738	semapv:ManualMappingCuration
MONDO:0000271	tuberculous salpingitis	oboInOwl:hasDbXref	GARD:0022739	semapv:ManualMappingCuration
MONDO:0000273	Kunjin virus infectous disease	oboInOwl:hasDbXref	GARD:0022740	semapv:ManualMappingCuration
MONDO:0000276	Powassan encephalitis	oboInOwl:hasDbXref	GARD:0022741	semapv:ManualMappingCuration
MONDO:0000283	Hantavirus hemorrhagic fever with renal syndrome, Seoul virus type	oboInOwl:hasDbXref	GARD:0027517	semapv:ManualMappingCuration
MONDO:0000284	Hantavirus hemorrhagic fever with renal syndrome, Puumala virus type	oboInOwl:hasDbXref	GARD:0027518	semapv:ManualMappingCuration
MONDO:0000290	primary amebic meningoencephalitis	oboInOwl:hasDbXref	GARD:0009554	semapv:ManualMappingCuration
MONDO:0000291	granulomatous amebic encephalitis	oboInOwl:hasDbXref	GARD:0012651	semapv:ManualMappingCuration
MONDO:0000297	baylisascariasis	oboInOwl:hasDbXref	GARD:0012654	semapv:ManualMappingCuration
MONDO:0000299	thelaziasis	oboInOwl:hasDbXref	GARD:0027519	semapv:ManualMappingCuration
MONDO:0000301	ophthalmomyiasis	oboInOwl:hasDbXref	GARD:0022742	semapv:ManualMappingCuration
MONDO:0000302	basidiobolomycosis	oboInOwl:hasDbXref	GARD:0022743	semapv:ManualMappingCuration
MONDO:0000310	Alkhurma hemorrhagic fever	oboInOwl:hasDbXref	GARD:0022744	semapv:ManualMappingCuration
MONDO:0000320	glandular tularemia	oboInOwl:hasDbXref	GARD:0022745	semapv:ManualMappingCuration
MONDO:0000321	typhoidal tularemia	oboInOwl:hasDbXref	GARD:0022746	semapv:ManualMappingCuration
MONDO:0000327	Buruli ulcer disease	oboInOwl:hasDbXref	GARD:0009520	semapv:ManualMappingCuration
MONDO:0000330	endemic typhus	oboInOwl:hasDbXref	GARD:0019033	semapv:ManualMappingCuration
MONDO:0000331	Rickettsia helvetica spotted fever	oboInOwl:hasDbXref	GARD:0022747	semapv:ManualMappingCuration
MONDO:0000332	sennetsu fever	oboInOwl:hasDbXref	GARD:0000120	semapv:ManualMappingCuration
MONDO:0000333	early congenital syphilis	oboInOwl:hasDbXref	GARD:0022748	semapv:ManualMappingCuration
MONDO:0000335	parenchymatous neurosyphilis	oboInOwl:hasDbXref	GARD:0022749	semapv:ManualMappingCuration
MONDO:0000336	meningovascular neurosyphilis	oboInOwl:hasDbXref	GARD:0022750	semapv:ManualMappingCuration
MONDO:0000339	spinal polio	oboInOwl:hasDbXref	GARD:0022751	semapv:ManualMappingCuration
MONDO:0000340	bulbospinal polio	oboInOwl:hasDbXref	GARD:0022752	semapv:ManualMappingCuration
MONDO:0000341	paralytic poliomyelitis	oboInOwl:hasDbXref	GARD:0022753	semapv:ManualMappingCuration
MONDO:0000342	O'nyong'nyong fever	oboInOwl:hasDbXref	GARD:0027520	semapv:ManualMappingCuration
MONDO:0000343	Barmah forest virus disease	oboInOwl:hasDbXref	GARD:0027521	semapv:ManualMappingCuration
MONDO:0000344	Ross river fever	oboInOwl:hasDbXref	GARD:0027522	semapv:ManualMappingCuration
MONDO:0000346	Hantavirus hemorrhagic fever with renal syndrome, Dobrava-Belgrade virus type	oboInOwl:hasDbXref	GARD:0027523	semapv:ManualMappingCuration
MONDO:0000351	disorder of methionine catabolism	oboInOwl:hasDbXref	GARD:0022754	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	oboInOwl:hasDbXref	GARD:0004769	semapv:ManualMappingCuration
MONDO:0000359	spondylocostal dysostosis	oboInOwl:hasDbXref	GARD:0012174	semapv:ManualMappingCuration
MONDO:0000363	gummatous syphilis	oboInOwl:hasDbXref	GARD:0027524	semapv:ManualMappingCuration
MONDO:0000365	primary congenital glaucoma	oboInOwl:hasDbXref	GARD:0022755	semapv:ManualMappingCuration
MONDO:0000368	extrapulmonary tuberculosis	oboInOwl:hasDbXref	GARD:0022756	semapv:ManualMappingCuration
MONDO:0000369	abdominal tuberculosis	oboInOwl:hasDbXref	GARD:0022757	semapv:ManualMappingCuration
MONDO:0000371	oral cavity carcinoma in situ	oboInOwl:hasDbXref	GARD:0027525	semapv:ManualMappingCuration
MONDO:0000373	gall bladder carcinoma in situ	oboInOwl:hasDbXref	GARD:0022758	semapv:ManualMappingCuration
MONDO:0000374	bile duct carcinoma in situ	oboInOwl:hasDbXref	GARD:0022759	semapv:ManualMappingCuration
MONDO:0000380	paranasal sinus carcinoma	oboInOwl:hasDbXref	GARD:0009354	semapv:ManualMappingCuration
MONDO:0000381	infiltrating renal pelvis transitional cell carcinoma	oboInOwl:hasDbXref	GARD:0022760	semapv:ManualMappingCuration
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oboInOwl:hasDbXref	GARD:0022761	semapv:ManualMappingCuration
MONDO:0000390	vitelliform macular dystrophy	oboInOwl:hasDbXref	GARD:0022762	semapv:ManualMappingCuration
MONDO:0000402	small cell carcinoma	oboInOwl:hasDbXref	GARD:0022765	semapv:ManualMappingCuration
MONDO:0000407	malignant pleural solitary fibrous tumor	oboInOwl:hasDbXref	GARD:0022766	semapv:ManualMappingCuration
MONDO:0000415	adolescence-adult electroclinical syndrome	oboInOwl:hasDbXref	GARD:0027259	semapv:ManualMappingCuration
MONDO:0000421	inborn serine deficiency	oboInOwl:hasDbXref	GARD:0022768	semapv:ManualMappingCuration
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	GARD:0007368	semapv:ManualMappingCuration
MONDO:0000432	lymphoplasmacytic lymphoma	oboInOwl:hasDbXref	GARD:0022769	semapv:ManualMappingCuration
