# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_relatedmatch_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_relatedmatch_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0003924	adrenal cortex adenoma	skos:relatedMatch	Orphanet:463	NON RARE IN EUROPE: Adrenal incidentaloma	semapv:ManualMappingCuration
MONDO:0007327	chylomicronemia, familial, due to circulating inhibitor of lipoprotein lipase	skos:relatedMatch	Orphanet:411	Hyperlipoproteinemia type 1	semapv:ManualMappingCuration
MONDO:0007429	optic atrophy with or without deafness, ophthalmoplegia, myopathy, ataxia, and neuropathy	skos:relatedMatch	Orphanet:3212	Autosomal dominant optic atrophy and congenital deafness	semapv:ManualMappingCuration
MONDO:0007767	hyperparathyroidism 1	skos:relatedMatch	Orphanet:99877	OBSOLETE: Familial parathyroid adenoma	semapv:ManualMappingCuration
MONDO:0008270	polydactyly of a triphalangeal thumb	skos:relatedMatch	Orphanet:2950	Triphalangeal thumb-polysyndactyly syndrome	semapv:ManualMappingCuration
MONDO:0009009	hypoplasminogenemia	skos:relatedMatch	Orphanet:97231	Ligneous conjunctivitis	semapv:ManualMappingCuration
MONDO:0009776	spermatogenic failure 1	skos:relatedMatch	Orphanet:217034	Male infertility with normal virilization due to meiosis defect	semapv:ManualMappingCuration
MONDO:0010398	syndromic X-linked intellectual disability 14	skos:relatedMatch	Orphanet:323	NON RARE IN EUROPE: FG syndrome phenotypic spectrum	semapv:ManualMappingCuration
MONDO:0010929	craniosynostosis 4	skos:relatedMatch	Orphanet:2343	OBSOLETE: Isolated cloverleaf skull syndrome	semapv:ManualMappingCuration
MONDO:0011013	autosomal dominant hypocalcemia 1	skos:relatedMatch	Orphanet:263417	Bartter syndrome with hypocalcemia	semapv:ManualMappingCuration
MONDO:0011684	vitiligo-associated multiple autoimmune disease susceptibility 1	skos:relatedMatch	Orphanet:247871	OBSOLETE: Vitiligo-associated autoimmune disease	semapv:ManualMappingCuration
MONDO:0012817	Ewing sarcoma	skos:relatedMatch	Orphanet:2677	OBSOLETE: Neuroepithelioma	semapv:ManualMappingCuration
MONDO:0014200	aldosterone-producing adenoma with seizures and neurological abnormalities	skos:relatedMatch	Orphanet:85142	NON RARE IN EUROPE: Aldosterone-producing adenoma	semapv:ManualMappingCuration
MONDO:0027676	congenital anomalies of kidney and urinary tract 2	skos:relatedMatch	Orphanet:2190	OBSOLETE: Congenital hydronephrosis	semapv:ManualMappingCuration

