# curie_map:
#   ICD10EXP: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/ICD10EXP/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_icd10exp.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-06-04/mappings/mondo_hasdbxref_icd10exp.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0005116	Whipple disease	oboInOwl:hasDbXref	ICD10EXP:K90.8+	semapv:ManualMappingCuration
MONDO:0005116	Whipple disease	oboInOwl:hasDbXref	ICD10EXP:M14.8*	semapv:ManualMappingCuration
MONDO:0005620	cerebral amyloid angiopathy	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0005620	cerebral amyloid angiopathy	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0005629	Acanthamoeba keratitis	oboInOwl:hasDbXref	ICD10EXP:B60.1+	semapv:ManualMappingCuration
MONDO:0005629	Acanthamoeba keratitis	oboInOwl:hasDbXref	ICD10EXP:H19.2*	semapv:ManualMappingCuration
MONDO:0005769	geniculate herpes zoster	oboInOwl:hasDbXref	ICD10EXP:B02.2+	semapv:ManualMappingCuration
MONDO:0005769	geniculate herpes zoster	oboInOwl:hasDbXref	ICD10EXP:G53.0*	semapv:ManualMappingCuration
MONDO:0006015	Waterhouse-Friderichsen syndrome	oboInOwl:hasDbXref	ICD10EXP:A39.1+	semapv:ManualMappingCuration
MONDO:0006015	Waterhouse-Friderichsen syndrome	oboInOwl:hasDbXref	ICD10EXP:E35.1*	semapv:ManualMappingCuration
MONDO:0007098	ACys amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0007098	ACys amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0007100	familial amyloid neuropathy	oboInOwl:hasDbXref	ICD10EXP:E85.1+	semapv:ManualMappingCuration
MONDO:0007100	familial amyloid neuropathy	oboInOwl:hasDbXref	ICD10EXP:G63.3*	semapv:ManualMappingCuration
MONDO:0007101	familial primary localized cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0007101	familial primary localized cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0007297	ADan amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0007297	ADan amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0008109	ocular cicatricial pemphigoid	oboInOwl:hasDbXref	ICD10EXP:H13.3*	semapv:ManualMappingCuration
MONDO:0008109	ocular cicatricial pemphigoid	oboInOwl:hasDbXref	ICD10EXP:L12+	semapv:ManualMappingCuration
MONDO:0008306	ABri amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0008306	ABri amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0008346	pulmonary hemosiderosis	oboInOwl:hasDbXref	ICD10EXP:E83.1+	semapv:ManualMappingCuration
MONDO:0008346	pulmonary hemosiderosis	oboInOwl:hasDbXref	ICD10EXP:J99.8*	semapv:ManualMappingCuration
MONDO:0009066	juvenile nephropathic cystinosis	oboInOwl:hasDbXref	ICD10EXP:E72.0+	semapv:ManualMappingCuration
MONDO:0009066	juvenile nephropathic cystinosis	oboInOwl:hasDbXref	ICD10EXP:N16.3*	semapv:ManualMappingCuration
MONDO:0009303	anti-glomerular basement membrane disease	oboInOwl:hasDbXref	ICD10EXP:M31.0+	semapv:ManualMappingCuration
MONDO:0009303	anti-glomerular basement membrane disease	oboInOwl:hasDbXref	ICD10EXP:N08.5*	semapv:ManualMappingCuration
MONDO:0009867	lethal congenital glycogen storage disease of heart	oboInOwl:hasDbXref	ICD10EXP:E74.0+	semapv:ManualMappingCuration
MONDO:0009867	lethal congenital glycogen storage disease of heart	oboInOwl:hasDbXref	ICD10EXP:G73.6*	semapv:ManualMappingCuration
MONDO:0010523	X-linked reticulate pigmentary disorder	oboInOwl:hasDbXref	ICD10EXP:E85.0+	semapv:ManualMappingCuration
MONDO:0010523	X-linked reticulate pigmentary disorder	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0012521	herpes simplex encephalitis	oboInOwl:hasDbXref	ICD10EXP:B00.4+	semapv:ManualMappingCuration
MONDO:0012521	herpes simplex encephalitis	oboInOwl:hasDbXref	ICD10EXP:G05.1*	semapv:ManualMappingCuration
MONDO:0015033	ABeta amyloidosis, dutch type	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0015033	ABeta amyloidosis, dutch type	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0015243	allergic bronchopulmonary aspergillosis	oboInOwl:hasDbXref	ICD10EXP:B44.1+	semapv:ManualMappingCuration
MONDO:0015243	allergic bronchopulmonary aspergillosis	oboInOwl:hasDbXref	ICD10EXP:J99.8*	semapv:ManualMappingCuration
MONDO:0015288	herpes simplex virus keratitis	oboInOwl:hasDbXref	ICD10EXP:B00.5+	semapv:ManualMappingCuration
MONDO:0015288	herpes simplex virus keratitis	oboInOwl:hasDbXref	ICD10EXP:H19.1*	semapv:ManualMappingCuration
MONDO:0015301	primary cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0015301	primary cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0015302	nodular cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0015302	nodular cutaneous amyloidosis	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0015303	macular amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0015303	macular amyloidosis	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0015455	gonococcal conjunctivitis	oboInOwl:hasDbXref	ICD10EXP:A54.3+	semapv:ManualMappingCuration
MONDO:0015455	gonococcal conjunctivitis	oboInOwl:hasDbXref	ICD10EXP:H13.1*	semapv:ManualMappingCuration
MONDO:0017879	hantavirus pulmonary syndrome	oboInOwl:hasDbXref	ICD10EXP:B33.4+	semapv:ManualMappingCuration
MONDO:0017879	hantavirus pulmonary syndrome	oboInOwl:hasDbXref	ICD10EXP:J17.1*	semapv:ManualMappingCuration
MONDO:0017906	amyloidosis cutis dyschromia	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017906	amyloidosis cutis dyschromia	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0017945	ABetaL34V amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017945	ABetaL34V amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0017946	ABeta amyloidosis, Iowa type	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017946	ABeta amyloidosis, Iowa type	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0017947	ABeta amyloidosis, Italian type	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017947	ABeta amyloidosis, Italian type	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0017948	ABetaA21G amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017948	ABetaA21G amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0017949	ABeta amyloidosis, Arctic type	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0017949	ABeta amyloidosis, Arctic type	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0018059	meningococcal meningitis	oboInOwl:hasDbXref	ICD10EXP:A39.0+	semapv:ManualMappingCuration
MONDO:0018059	meningococcal meningitis	oboInOwl:hasDbXref	ICD10EXP:G01*	semapv:ManualMappingCuration
MONDO:0018081	hemorrhagic fever-renal syndrome	oboInOwl:hasDbXref	ICD10EXP:A98.5+	semapv:ManualMappingCuration
MONDO:0018081	hemorrhagic fever-renal syndrome	oboInOwl:hasDbXref	ICD10EXP:N08.0*	semapv:ManualMappingCuration
MONDO:0018467	nephropathic infantile cystinosis	oboInOwl:hasDbXref	ICD10EXP:E72.0+	semapv:ManualMappingCuration
MONDO:0018467	nephropathic infantile cystinosis	oboInOwl:hasDbXref	ICD10EXP:N16.3*	semapv:ManualMappingCuration
MONDO:0018591	ITM2B amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0018591	ITM2B amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I68.0*	semapv:ManualMappingCuration
MONDO:0018856	lichen amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0018856	lichen amyloidosis	oboInOwl:hasDbXref	ICD10EXP:L99.0*	semapv:ManualMappingCuration
MONDO:0019121	pneumocystosis	oboInOwl:hasDbXref	ICD10EXP:B59+	semapv:ManualMappingCuration
MONDO:0019121	pneumocystosis	oboInOwl:hasDbXref	ICD10EXP:J17.3*	semapv:ManualMappingCuration
MONDO:0019386	progressive rubella panencephalitis	oboInOwl:hasDbXref	ICD10EXP:B06.0+	semapv:ManualMappingCuration
MONDO:0019386	progressive rubella panencephalitis	oboInOwl:hasDbXref	ICD10EXP:G05.1*	semapv:ManualMappingCuration
MONDO:0019436	psoriasis-related juvenile idiopathic arthritis	oboInOwl:hasDbXref	ICD10EXP:L40.5+	semapv:ManualMappingCuration
MONDO:0019436	psoriasis-related juvenile idiopathic arthritis	oboInOwl:hasDbXref	ICD10EXP:M09.0*	semapv:ManualMappingCuration
MONDO:0019441	ATTRV122I amyloidosis	oboInOwl:hasDbXref	ICD10EXP:E85.4+	semapv:ManualMappingCuration
MONDO:0019441	ATTRV122I amyloidosis	oboInOwl:hasDbXref	ICD10EXP:I43.1*	semapv:ManualMappingCuration
MONDO:0019977	parkinsonism with dementia of Guadeloupe	oboInOwl:hasDbXref	ICD10EXP:F02.3*	semapv:ManualMappingCuration
MONDO:0019977	parkinsonism with dementia of Guadeloupe	oboInOwl:hasDbXref	ICD10EXP:G20+	semapv:ManualMappingCuration
MONDO:0020553	secondary pulmonary hemosiderosis	oboInOwl:hasDbXref	ICD10EXP:E83.1+	semapv:ManualMappingCuration
MONDO:0020553	secondary pulmonary hemosiderosis	oboInOwl:hasDbXref	ICD10EXP:J99.8*	semapv:ManualMappingCuration
MONDO:0020554	Heiner syndrome	oboInOwl:hasDbXref	ICD10EXP:E83.1+	semapv:ManualMappingCuration
MONDO:0020554	Heiner syndrome	oboInOwl:hasDbXref	ICD10EXP:J99.8*	semapv:ManualMappingCuration

