# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MedDRA: http://identifiers.org/meddra/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_closematch_meddra.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_closematch_meddra.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000044	hereditary hypophosphatemic rickets	skos:closeMatch	MedDRA:10060873	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	skos:closeMatch	MedDRA:10035083	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	skos:closeMatch	MedDRA:10044701	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	skos:closeMatch	MedDRA:10058084	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	skos:closeMatch	MedDRA:10063361	semapv:ManualMappingCuration
MONDO:0000330	endemic typhus	skos:closeMatch	MedDRA:10028282	semapv:ManualMappingCuration
MONDO:0000645	fallopian tube benign neoplasm	skos:closeMatch	MedDRA:10053865	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	skos:closeMatch	MedDRA:10048928	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	skos:closeMatch	MedDRA:10025268	semapv:ManualMappingCuration
MONDO:0000705	Clostridium difficile colitis	skos:closeMatch	MedDRA:10009657	semapv:ManualMappingCuration
MONDO:0000709	Crohn ileitis	skos:closeMatch	MedDRA:10021312	semapv:ManualMappingCuration
MONDO:0000739	uvulitis	skos:closeMatch	MedDRA:10051962	semapv:ManualMappingCuration
MONDO:0000740	adenoid hypertrophy	skos:closeMatch	MedDRA:10001229	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	MedDRA:10039447	semapv:ManualMappingCuration
MONDO:0000845	fibrous dysplasia	skos:closeMatch	MedDRA:10016664	semapv:ManualMappingCuration
MONDO:0000889	haemophilus meningitis	skos:closeMatch	MedDRA:10018953	semapv:ManualMappingCuration
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	skos:closeMatch	MedDRA:10065551	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	MedDRA:10036370	semapv:ManualMappingCuration
MONDO:0001347	facioscapulohumeral muscular dystrophy	skos:closeMatch	MedDRA:10064087	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	MedDRA:10001935	semapv:ManualMappingCuration
MONDO:0001561	pyloric stenosis	skos:closeMatch	MedDRA:10062499	semapv:ManualMappingCuration
MONDO:0001569	acoustic neuroma	skos:closeMatch	MedDRA:10000523	semapv:ManualMappingCuration
MONDO:0001586	mucopolysaccharidosis type 1	skos:closeMatch	MedDRA:10056886	semapv:ManualMappingCuration
MONDO:0001734	tuberous sclerosis	skos:closeMatch	MedDRA:10045138	semapv:ManualMappingCuration
MONDO:0001807	obsolete familial combined hyperlipidemia	skos:closeMatch	MedDRA:10027763	semapv:ManualMappingCuration
MONDO:0001882	bacteriuria	skos:closeMatch	MedDRA:10004056	semapv:ManualMappingCuration
MONDO:0001956	capillary leak syndrome	skos:closeMatch	MedDRA:10007196	semapv:ManualMappingCuration
MONDO:0001971	farmer's lung disease	skos:closeMatch	MedDRA:10016221	semapv:ManualMappingCuration
MONDO:0002142	undifferentiated pleomorphic sarcoma	skos:closeMatch	MedDRA:10025552	semapv:ManualMappingCuration
MONDO:0002145	disorder of sexual differentiation	skos:closeMatch	MedDRA:10070597	semapv:ManualMappingCuration
MONDO:0002158	fallopian tube cancer	skos:closeMatch	MedDRA:10025915	semapv:ManualMappingCuration
MONDO:0002412	disorder of glycogen metabolism	skos:closeMatch	MedDRA:10061990	semapv:ManualMappingCuration
MONDO:0002413	glycogen storage disease I	skos:closeMatch	MedDRA:10018464	semapv:ManualMappingCuration
MONDO:0002441	Jervell and Lange-Nielsen syndrome	skos:closeMatch	MedDRA:10057936	semapv:ManualMappingCuration
MONDO:0002457	Treacher-Collins syndrome	skos:closeMatch	MedDRA:10051456	semapv:ManualMappingCuration
MONDO:0002474	primary hyperoxaluria	skos:closeMatch	MedDRA:10020703	semapv:ManualMappingCuration
MONDO:0002525	inherited lipid metabolism disorder	skos:closeMatch	MedDRA:10061227	semapv:ManualMappingCuration
MONDO:0002546	schwannoma	skos:closeMatch	MedDRA:10029234	semapv:ManualMappingCuration
MONDO:0002546	schwannoma	skos:closeMatch	MedDRA:10029235	semapv:ManualMappingCuration
MONDO:0002571	primary central nervous system lymphoma	skos:closeMatch	MedDRA:10036685	semapv:ManualMappingCuration
MONDO:0002629	bone osteosarcoma	skos:closeMatch	MedDRA:10031291	semapv:ManualMappingCuration
MONDO:0002752	ovarian adenocarcinoma	skos:closeMatch	MedDRA:10051938	semapv:ManualMappingCuration
MONDO:0004241	Osgood-Schlatter disease	skos:closeMatch	MedDRA:10031130	semapv:ManualMappingCuration
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	skos:closeMatch	MedDRA:10020231	semapv:ManualMappingCuration
