# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_umls.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_exactmatch_umls.sssom.tsv
# object_source: https://uts.nlm.nih.gov/uts/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	skos:exactMatch	UMLS:C0012634	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	skos:exactMatch	UMLS:C0405580	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	skos:exactMatch	UMLS:C0005818	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	skos:exactMatch	UMLS:C1285186	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	skos:exactMatch	UMLS:CN228161	semapv:ManualMappingCuration
MONDO:0000049	obsolete invasive pneumococcal disease, recurrent isolated	skos:exactMatch	UMLS:CN228622	semapv:ManualMappingCuration
MONDO:0000065	microvascular complications of diabetes, susceptibility	skos:exactMatch	UMLS:CN357508	semapv:ManualMappingCuration
MONDO:0000078	acrocephalopolysyndactyly	skos:exactMatch	UMLS:C0687154	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	skos:exactMatch	UMLS:C0877015	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	skos:exactMatch	UMLS:C0266464	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	skos:exactMatch	UMLS:C0034013	semapv:ManualMappingCuration
MONDO:0000104	anemia, hypochromic microcytic with iron overload	skos:exactMatch	UMLS:C2673913	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	skos:exactMatch	UMLS:C1865295	semapv:ManualMappingCuration
MONDO:0000108	bacteremia, susceptibility	skos:exactMatch	UMLS:C3280646	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	skos:exactMatch	UMLS:C0221363	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	skos:exactMatch	UMLS:C5200933	semapv:ManualMappingCuration
MONDO:0000129	glutaric aciduria	skos:exactMatch	UMLS:C0268594	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:exactMatch	UMLS:C0398788	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:exactMatch	UMLS:C4551972	semapv:ManualMappingCuration
MONDO:0000147	polyposis	skos:exactMatch	UMLS:C0334108	semapv:ManualMappingCuration
MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, telomere-related	skos:exactMatch	UMLS:CN262497	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	skos:exactMatch	UMLS:C4551649	semapv:ManualMappingCuration
MONDO:0000159	bone marrow failure syndrome	skos:exactMatch	UMLS:C2931245	semapv:ManualMappingCuration
MONDO:0000161	obsolete adrenal hyperplasia	skos:exactMatch	UMLS:C1621895	semapv:ManualMappingCuration
MONDO:0000166	encephalopathy, acute, infection-induced	skos:exactMatch	UMLS:CN236791	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	skos:exactMatch	UMLS:C2931500	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	skos:exactMatch	UMLS:C0265221	semapv:ManualMappingCuration
MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B	skos:exactMatch	UMLS:CN228400	semapv:ManualMappingCuration
MONDO:0000173	muscular dystrophy-dystroglycanopathy, type C	skos:exactMatch	UMLS:CN262500	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	skos:exactMatch	UMLS:C0265218	semapv:ManualMappingCuration
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	skos:exactMatch	UMLS:CN228621	semapv:ManualMappingCuration
MONDO:0000188	GLUT1 deficiency syndrome	skos:exactMatch	UMLS:C1847501	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	skos:exactMatch	UMLS:C0042510	semapv:ManualMappingCuration
MONDO:0000192	polyglucosan body myopathy	skos:exactMatch	UMLS:CN228160	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	skos:exactMatch	UMLS:C1291245	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	skos:exactMatch	UMLS:C0796013	semapv:ManualMappingCuration
