# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_exactmatch_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000001	disease	skos:exactMatch	Orphanet:377788	Disease	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	skos:exactMatch	Orphanet:464724	Fever-associated acute infantile liver failure syndrome	semapv:ManualMappingCuration
MONDO:0000044	hereditary hypophosphatemic rickets	skos:exactMatch	Orphanet:437	Hypophosphatemic rickets	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	skos:exactMatch	Orphanet:631	Non-acquired isolated growth hormone deficiency	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	skos:exactMatch	Orphanet:35981	Polymicrogyria	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	skos:exactMatch	Orphanet:95708	Rare precocious puberty	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	skos:exactMatch	Orphanet:137888	Auriculocondylar syndrome	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	skos:exactMatch	Orphanet:2695	Bifid nose	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	skos:exactMatch	Orphanet:2623	Geleophysic dysplasia	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:exactMatch	Orphanet:2268	ICF syndrome	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	skos:exactMatch	Orphanet:2340	Keratosis follicularis spinulosa decalvans	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:exactMatch	Orphanet:1052	Mosaic variegated aneuploidy syndrome	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	skos:exactMatch	Orphanet:216675	Transposition of the great arteries	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	skos:exactMatch	Orphanet:98938	Colobomatous microphthalmia	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	skos:exactMatch	Orphanet:899	Walker-Warburg syndrome	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	skos:exactMatch	Orphanet:2671	Neu-Laxova syndrome	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	skos:exactMatch	Orphanet:168588	Hyperandrogenism due to cortisone reductase deficiency	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	skos:exactMatch	Orphanet:3473	Zimmermann-Laband syndrome	semapv:ManualMappingCuration
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	skos:exactMatch	Orphanet:486811	Prenatal-onset spinal muscular atrophy with congenital bone fractures	semapv:ManualMappingCuration
MONDO:0000211	striatal degeneration, autosomal dominant	skos:exactMatch	Orphanet:228169	Autosomal dominant striatal neurodegeneration	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	skos:exactMatch	Orphanet:300547	Autosomal recessive infantile hypercalcemia	semapv:ManualMappingCuration
MONDO:0000330	endemic typhus	skos:exactMatch	Orphanet:83315	Murine typhus	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	skos:exactMatch	Orphanet:75840	Ullrich congenital muscular dystrophy	semapv:ManualMappingCuration
MONDO:0000437	cerebellar ataxia	skos:exactMatch	Orphanet:102002	Rare ataxia	semapv:ManualMappingCuration
MONDO:0000447	autosomal dominant polycystic liver disease	skos:exactMatch	Orphanet:2924	Isolated polycystic liver disease	semapv:ManualMappingCuration
MONDO:0000453	short QT syndrome	skos:exactMatch	Orphanet:51083	Familial short QT syndrome	semapv:ManualMappingCuration
MONDO:0000455	cone dystrophy	skos:exactMatch	Orphanet:1871	Progressive cone dystrophy	semapv:ManualMappingCuration
MONDO:0000456	cerebral creatine deficiency syndrome	skos:exactMatch	Orphanet:79172	Creatine deficiency syndrome	semapv:ManualMappingCuration
