# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2018-07-05'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_doid.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-06-04/mappings/mondo_exactmatch_doid.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/doid.owl
# object_source_version: http://purl.obolibrary.org/obo/doid/releases/2018-07-05/doid.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000001	disease	skos:exactMatch	DOID:4	disease	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	skos:exactMatch	DOID:10493	adrenal cortical hypofunction	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	skos:exactMatch	DOID:2218	blood platelet disease	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	skos:exactMatch	DOID:0080716	infantile liver failure syndrome	semapv:ManualMappingCuration
MONDO:0000032	febrile seizures, familial	skos:exactMatch	DOID:0111297	familial febrile seizures	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	skos:exactMatch	DOID:0060870	isolated growth hormone deficiency	semapv:ManualMappingCuration
MONDO:0000062	isolated microphthalmia	skos:exactMatch	DOID:0080637	isolated microphthalmia	semapv:ManualMappingCuration
MONDO:0000079	nephrolithiasis/osteoporosis, hypophosphatemic	skos:exactMatch	DOID:0080655	hypophosphatemic nephrolithiasis/osteoporosis	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	skos:exactMatch	DOID:0080918	polymicrogyria	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	skos:exactMatch	DOID:0111724	geleophysic dysplasia	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:exactMatch	DOID:0090007	immunodeficiency-centromeric instability-facial anomalies syndrome	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	skos:exactMatch	DOID:0080753	keratosis follicularis spinulosa decalvans	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:exactMatch	DOID:0080688	mosaic variegated aneuploidy syndrome	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	skos:exactMatch	DOID:0060930		semapv:ManualMappingCuration
MONDO:0000160	epilepsy, familial adult myoclonic	skos:exactMatch	DOID:0111689	familial adult myoclonic epilepsy	semapv:ManualMappingCuration
