# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_narrowmatch_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-03-04/mappings/mondo_narrowmatch_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000462	eye adnexa disorder	skos:narrowMatch	Orphanet:519266	Rare disorder of the ocular adnexa	semapv:ManualMappingCuration
MONDO:0001269	scleral disorder	skos:narrowMatch	Orphanet:519298	Rare scleral disorder	semapv:ManualMappingCuration
MONDO:0002135	optic nerve disorder	skos:narrowMatch	Orphanet:519351	Rare optic nerve disorder	semapv:ManualMappingCuration
MONDO:0005377	nephrotic syndrome	skos:narrowMatch	Orphanet:564127	Genetic nephrotic syndrome	semapv:ManualMappingCuration
MONDO:0016761	spondyloepiphyseal dysplasia	skos:narrowMatch	Orphanet:253	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	semapv:ManualMappingCuration
MONDO:0018882	vasculitis	skos:narrowMatch	Orphanet:280369	Rare pediatric vasculitis	semapv:ManualMappingCuration
MONDO:0019119	muscular channelopathy	skos:narrowMatch	Orphanet:98737	Genetic neurological muscular channelopathy	semapv:ManualMappingCuration
MONDO:0019289	hyperpigmentation of the skin	skos:narrowMatch	Orphanet:183466	Genetic hyperpigmentation of the skin	semapv:ManualMappingCuration
MONDO:0019290	hypopigmentation of the skin	skos:narrowMatch	Orphanet:183469	Genetic hypopigmentation of the skin	semapv:ManualMappingCuration
MONDO:0019292	obsolete dermis elastic tissue disorder	skos:narrowMatch	Orphanet:228215	Genetic dermis elastic tissue disorder	semapv:ManualMappingCuration
MONDO:0019720	obsolete non-syndromic renal or urinary tract malformation	skos:narrowMatch	Orphanet:357506	Genetic non-syndromic renal or urinary tract malformation	semapv:ManualMappingCuration
MONDO:0019787	autoimmune enteropathy	skos:narrowMatch	Orphanet:522043	Syndromic autoimmune enteropathy	semapv:ManualMappingCuration
MONDO:0020120	skeletal muscle disorder	skos:narrowMatch	Orphanet:206634	Genetic skeletal muscle disease	semapv:ManualMappingCuration
MONDO:0020124	neuromuscular junction disease	skos:narrowMatch	Orphanet:98495	Genetic neuromuscular junction disease	semapv:ManualMappingCuration
MONDO:0043510	brain injury	skos:narrowMatch	Orphanet:90056	Moderate and severe traumatic brain injury	semapv:ManualMappingCuration

