# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_icd10cm.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2025-09-02/mappings/mondo_hasdbxref_icd10cm.sssom.tsv
# object_source: infores:icd10cm
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000044	hereditary hypophosphatemic rickets	oboInOwl:hasDbXref	ICD10CM:E83.3	Disorders of phosphorus metabolism and phosphatases	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	oboInOwl:hasDbXref	ICD10CM:E30.1	Precocious puberty	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	oboInOwl:hasDbXref	ICD10CM:I49.01	Ventricular fibrillation	semapv:ManualMappingCuration
MONDO:0000226	mineral metabolism disease	oboInOwl:hasDbXref	ICD10CM:E83	Disorders of mineral metabolism	semapv:ManualMappingCuration
MONDO:0000245	tinea imbricata	oboInOwl:hasDbXref	ICD10CM:B35.5	Tinea imbricata	semapv:ManualMappingCuration
MONDO:0000261	adenoiditis	oboInOwl:hasDbXref	ICD10CM:J35.02	Chronic adenoiditis	semapv:ManualMappingCuration
MONDO:0000290	primary amebic meningoencephalitis	oboInOwl:hasDbXref	ICD10CM:B60.2	Naegleriasis	semapv:ManualMappingCuration
MONDO:0000309	aniseikonia	oboInOwl:hasDbXref	ICD10CM:H52.32	Aniseikonia	semapv:ManualMappingCuration
MONDO:0000337	exanthema subitum	oboInOwl:hasDbXref	ICD10CM:B08.2	Exanthema subitum [sixth disease]	semapv:ManualMappingCuration
MONDO:0000342	O'nyong'nyong fever	oboInOwl:hasDbXref	ICD10CM:A92.1	O'nyong-nyong fever	semapv:ManualMappingCuration
MONDO:0000344	Ross river fever	oboInOwl:hasDbXref	ICD10CM:B33.1	Ross River disease	semapv:ManualMappingCuration
MONDO:0000345	Oropouche fever	oboInOwl:hasDbXref	ICD10CM:A93.0	Oropouche virus disease	semapv:ManualMappingCuration
MONDO:0000367	taeniasis	oboInOwl:hasDbXref	ICD10CM:B68	Taeniasis	semapv:ManualMappingCuration
MONDO:0000372	pharynx carcinoma in situ	oboInOwl:hasDbXref	ICD10CM:D00.08	Carcinoma in situ of pharynx	semapv:ManualMappingCuration
MONDO:0000384	bladder benign neoplasm	oboInOwl:hasDbXref	ICD10CM:D30.3	Benign neoplasm of bladder	semapv:ManualMappingCuration
MONDO:0000390	vitelliform macular dystrophy	oboInOwl:hasDbXref	ICD10CM:H35.5	Hereditary retinal dystrophy	semapv:ManualMappingCuration
MONDO:0000397	ataxic cerebral palsy	oboInOwl:hasDbXref	ICD10CM:G80.4	Ataxic cerebral palsy	semapv:ManualMappingCuration
MONDO:0000405	anal canal cancer	oboInOwl:hasDbXref	ICD10CM:C21.1	Malignant neoplasm of anal canal	semapv:ManualMappingCuration
MONDO:0000409	chorioamnionitis	oboInOwl:hasDbXref	ICD10CM:O41.12	Chorioamnionitis	semapv:ManualMappingCuration
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	ICD10CM:C84.4	Peripheral T-cell lymphoma, not elsewhere classified	semapv:ManualMappingCuration
MONDO:0000447	autosomal dominant polycystic liver disease	oboInOwl:hasDbXref	ICD10CM:Q44.6	Cystic disease of liver	semapv:ManualMappingCuration
MONDO:0000466	first-degree atrioventricular block	oboInOwl:hasDbXref	ICD10CM:I44.0	Atrioventricular block, first degree	semapv:ManualMappingCuration
MONDO:0000467	second-degree atrioventricular block	oboInOwl:hasDbXref	ICD10CM:I44.1	Atrioventricular block, second degree	semapv:ManualMappingCuration
MONDO:0000495	oppositional defiant disorder	oboInOwl:hasDbXref	ICD10CM:F91.3	Oppositional defiant disorder	semapv:ManualMappingCuration
MONDO:0000598	aphasia	oboInOwl:hasDbXref	ICD10CM:R47.01	Aphasia	semapv:ManualMappingCuration
MONDO:0000620	breast benign neoplasm	oboInOwl:hasDbXref	ICD10CM:D24	Benign neoplasm of breast	semapv:ManualMappingCuration
MONDO:0000643	vulvar benign neoplasm	oboInOwl:hasDbXref	ICD10CM:D28.0	Benign neoplasm of vulva	semapv:ManualMappingCuration
MONDO:0000647	benign vaginal neoplasm	oboInOwl:hasDbXref	ICD10CM:D28.1	Benign neoplasm of vagina	semapv:ManualMappingCuration
MONDO:0000665	apraxia	oboInOwl:hasDbXref	ICD10CM:R48.2	Apraxia	semapv:ManualMappingCuration
MONDO:0000690	body dysmorphic disorder	oboInOwl:hasDbXref	ICD10CM:F45.22	Body dysmorphic disorder	semapv:ManualMappingCuration
MONDO:0000693	bipolar II disorder	oboInOwl:hasDbXref	ICD10CM:F31.81	Bipolar II disorder	semapv:ManualMappingCuration
MONDO:0000702	microscopic colitis	oboInOwl:hasDbXref	ICD10CM:K52.83	Microscopic colitis	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	oboInOwl:hasDbXref	ICD10CM:K52.831	Collagenous colitis	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	oboInOwl:hasDbXref	ICD10CM:K52.832	Lymphocytic colitis	semapv:ManualMappingCuration
MONDO:0000733	cornea plana	oboInOwl:hasDbXref	ICD10CM:Q13.4	Other congenital corneal malformations	semapv:ManualMappingCuration
MONDO:0000743	oral hairy leukoplakia	oboInOwl:hasDbXref	ICD10CM:K13.3	Hairy leukoplakia	semapv:ManualMappingCuration
MONDO:0000745	cardiac arrest	oboInOwl:hasDbXref	ICD10CM:I46	Cardiac arrest	semapv:ManualMappingCuration
MONDO:0000751	cervical polyp	oboInOwl:hasDbXref	ICD10CM:N84.1	Polyp of cervix uteri	semapv:ManualMappingCuration
MONDO:0000754	anal fistula	oboInOwl:hasDbXref	ICD10CM:K60.3	Anal fistula	semapv:ManualMappingCuration
MONDO:0000816	abdominal obesity-metabolic syndrome	oboInOwl:hasDbXref	ICD10CM:E88.81	Metabolic syndrome and other insulin resistance	semapv:ManualMappingCuration
MONDO:0000819	anencephaly	oboInOwl:hasDbXref	ICD10CM:Q00.0	Anencephaly	semapv:ManualMappingCuration
MONDO:0000859	spina bifida occulta	oboInOwl:hasDbXref	ICD10CM:Q76.0	Spina bifida occulta	semapv:ManualMappingCuration
MONDO:0000866	obsolete hereditary myoglobinuria	oboInOwl:hasDbXref	ICD10CM:R82.1	Myoglobinuria	semapv:ManualMappingCuration
MONDO:0000910	retinitis pigmentosa 6	oboInOwl:hasDbXref	ICD10CM:H35.5	Hereditary retinal dystrophy	semapv:ManualMappingCuration
MONDO:0000916	intestinal infectious disease	oboInOwl:hasDbXref	ICD10CM:A00-A09	Intestinal infectious diseases (A00-A09)	semapv:ManualMappingCuration
MONDO:0000919	ampulla of vater cancer	oboInOwl:hasDbXref	ICD10CM:C24.1	Malignant neoplasm of ampulla of Vater	semapv:ManualMappingCuration
MONDO:0000920	duodenum cancer	oboInOwl:hasDbXref	ICD10CM:C17.0	Malignant neoplasm of duodenum	semapv:ManualMappingCuration
MONDO:0000922	pelvic inflammatory disease	oboInOwl:hasDbXref	ICD10CM:N70-N77	Inflammatory diseases of female pelvic organs (N70-N77)	semapv:ManualMappingCuration
MONDO:0000923	interstitial emphysema	oboInOwl:hasDbXref	ICD10CM:J98.2	Interstitial emphysema	semapv:ManualMappingCuration
MONDO:0000924	compensatory emphysema	oboInOwl:hasDbXref	ICD10CM:J98.3	Compensatory emphysema	semapv:ManualMappingCuration
MONDO:0000927	asymptomatic neurosyphilis	oboInOwl:hasDbXref	ICD10CM:A52.2	Asymptomatic neurosyphilis	semapv:ManualMappingCuration
MONDO:0000940	trypanosomiasis	oboInOwl:hasDbXref	ICD10CM:B56	African trypanosomiasis	semapv:ManualMappingCuration
MONDO:0000946	psychologic vaginismus	oboInOwl:hasDbXref	ICD10CM:F52.5	Vaginismus not due to a substance or known physiological condition	semapv:ManualMappingCuration
MONDO:0000952	cancer of long bone of lower limb	oboInOwl:hasDbXref	ICD10CM:C40.2	Malignant neoplasm of long bones of lower limb	semapv:ManualMappingCuration
MONDO:0000953	cancer of short bone of lower limb	oboInOwl:hasDbXref	ICD10CM:C40.3	Malignant neoplasm of short bones of lower limb	semapv:ManualMappingCuration
MONDO:0000955	ileum cancer	oboInOwl:hasDbXref	ICD10CM:C17.2	Malignant neoplasm of ileum	semapv:ManualMappingCuration
MONDO:0000956	small intestine cancer	oboInOwl:hasDbXref	ICD10CM:C17	Malignant neoplasm of small intestine	semapv:ManualMappingCuration
MONDO:0000957	lacrimal passage granuloma	oboInOwl:hasDbXref	ICD10CM:H04.81	Granuloma of lacrimal passages	semapv:ManualMappingCuration
MONDO:0000979	pinta disease	oboInOwl:hasDbXref	ICD10CM:A67	Pinta [carate]	semapv:ManualMappingCuration
MONDO:0000980	aortic atherosclerosis	oboInOwl:hasDbXref	ICD10CM:I70.0	Atherosclerosis of aorta	semapv:ManualMappingCuration
MONDO:0000983	exhibitionism	oboInOwl:hasDbXref	ICD10CM:F65.2	Exhibitionism	semapv:ManualMappingCuration
MONDO:0000984	thalassemia	oboInOwl:hasDbXref	ICD10CM:D56	Thalassemia	semapv:ManualMappingCuration
MONDO:0000986	pleurisy	oboInOwl:hasDbXref	ICD10CM:R09.1	Pleurisy	semapv:ManualMappingCuration
MONDO:0000987	cholesterolosis of gallbladder	oboInOwl:hasDbXref	ICD10CM:K82.4	Cholesterolosis of gallbladder	semapv:ManualMappingCuration
MONDO:0000989	mumps infectious disease	oboInOwl:hasDbXref	ICD10CM:B26	Mumps	semapv:ManualMappingCuration
MONDO:0000997	monocular esotropia	oboInOwl:hasDbXref	ICD10CM:H50.01	Monocular esotropia	semapv:ManualMappingCuration
MONDO:0001007	chronic meningitis	oboInOwl:hasDbXref	ICD10CM:G03.1	Chronic meningitis	semapv:ManualMappingCuration
MONDO:0001008	blepharophimosis	oboInOwl:hasDbXref	ICD10CM:H02.52	Blepharophimosis	semapv:ManualMappingCuration
MONDO:0001009	solitary cyst of breast	oboInOwl:hasDbXref	ICD10CM:N60.0	Solitary cyst of breast	semapv:ManualMappingCuration
MONDO:0001012	obsolete breast fibroadenosis	oboInOwl:hasDbXref	ICD10CM:N60.2	Fibroadenosis of breast	semapv:ManualMappingCuration
MONDO:0001016	epididymis cancer	oboInOwl:hasDbXref	ICD10CM:C63.0	Malignant neoplasm of epididymis	semapv:ManualMappingCuration
MONDO:0001019	suppression amblyopia	oboInOwl:hasDbXref	ICD10CM:H53.03	Strabismic amblyopia	semapv:ManualMappingCuration
MONDO:0001021	ametropic amblyopia	oboInOwl:hasDbXref	ICD10CM:H53.02	Refractive amblyopia	semapv:ManualMappingCuration
MONDO:0001022	disuse amblyopia	oboInOwl:hasDbXref	ICD10CM:H53.01	Deprivation amblyopia	semapv:ManualMappingCuration
MONDO:0001024	pneumonic plague	oboInOwl:hasDbXref	ICD10CM:A20.2	Pneumonic plague	semapv:ManualMappingCuration
MONDO:0001029	Klippel-Feil syndrome	oboInOwl:hasDbXref	ICD10CM:Q76.1	Klippel-Feil syndrome	semapv:ManualMappingCuration
MONDO:0001031	purulent acute otitis media	oboInOwl:hasDbXref	ICD10CM:H66.0	Acute suppurative otitis media	semapv:ManualMappingCuration
MONDO:0001033	mycotic corneal ulcer	oboInOwl:hasDbXref	ICD10CM:H16.06	Mycotic corneal ulcer	semapv:ManualMappingCuration
MONDO:0001034	marginal corneal ulcer	oboInOwl:hasDbXref	ICD10CM:H16.04	Marginal corneal ulcer	semapv:ManualMappingCuration
MONDO:0001036	hypopyon	oboInOwl:hasDbXref	ICD10CM:H20.05	Hypopyon	semapv:ManualMappingCuration
MONDO:0001037	ring corneal ulcer	oboInOwl:hasDbXref	ICD10CM:H16.02	Ring corneal ulcer	semapv:ManualMappingCuration
MONDO:0001038	perforated corneal ulcer	oboInOwl:hasDbXref	ICD10CM:H16.07	Perforated corneal ulcer	semapv:ManualMappingCuration
MONDO:0001039	tonsillitis	oboInOwl:hasDbXref	ICD10CM:J35.01	Chronic tonsillitis	semapv:ManualMappingCuration
MONDO:0001042	patellar tendinitis	oboInOwl:hasDbXref	ICD10CM:M76.5	Patellar tendinitis	semapv:ManualMappingCuration
MONDO:0001046	imperforate anus	oboInOwl:hasDbXref	ICD10CM:Q42.3	Congenital absence, atresia and stenosis of anus without fistula	semapv:ManualMappingCuration
MONDO:0001049	Dressler syndrome	oboInOwl:hasDbXref	ICD10CM:I24.1	Dressler's syndrome	semapv:ManualMappingCuration
MONDO:0001050	malignant otitis externa	oboInOwl:hasDbXref	ICD10CM:H60.2	Malignant otitis externa	semapv:ManualMappingCuration
MONDO:0001056	gastric cancer	oboInOwl:hasDbXref	ICD10CM:C16	Malignant neoplasm of stomach	semapv:ManualMappingCuration
MONDO:0001061	pylorus cancer	oboInOwl:hasDbXref	ICD10CM:C16.4	Malignant neoplasm of pylorus	semapv:ManualMappingCuration
MONDO:0001062	pyloric antrum cancer	oboInOwl:hasDbXref	ICD10CM:C16.3	Malignant neoplasm of pyloric antrum	semapv:ManualMappingCuration
MONDO:0001064	acute eustachian salpingitis	oboInOwl:hasDbXref	ICD10CM:H68.01	Acute Eustachian salpingitis	semapv:ManualMappingCuration
MONDO:0001065	supine hypotensive syndrome	oboInOwl:hasDbXref	ICD10CM:O26.5	Maternal hypotension syndrome	semapv:ManualMappingCuration
MONDO:0001066	late yaws	oboInOwl:hasDbXref	ICD10CM:A66.4	Gummata and ulcers of yaws	semapv:ManualMappingCuration
MONDO:0001071	intellectual disability	oboInOwl:hasDbXref	ICD10CM:F70-F79	Intellectual Disabilities (F70-F79)	semapv:ManualMappingCuration
MONDO:0001074	chronic tic disorder	oboInOwl:hasDbXref	ICD10CM:F95.1	Chronic motor or vocal tic disorder	semapv:ManualMappingCuration
MONDO:0001078	tropical sprue	oboInOwl:hasDbXref	ICD10CM:K90.1	Tropical sprue	semapv:ManualMappingCuration
MONDO:0001079	pancreatic steatorrhea	oboInOwl:hasDbXref	ICD10CM:K90.3	Pancreatic steatorrhea	semapv:ManualMappingCuration
MONDO:0001084	primary optic atrophy	oboInOwl:hasDbXref	ICD10CM:H47.21	Primary optic atrophy	semapv:ManualMappingCuration
MONDO:0001085	interstitial nephritis	oboInOwl:hasDbXref	ICD10CM:N10-N16	Renal tubulo-interstitial diseases (N10-N16)	semapv:ManualMappingCuration
MONDO:0001087	schizotypal personality disorder	oboInOwl:hasDbXref	ICD10CM:F21	Schizotypal disorder	semapv:ManualMappingCuration
MONDO:0001100	hypertrophy of breast	oboInOwl:hasDbXref	ICD10CM:N62	Hypertrophy of breast	semapv:ManualMappingCuration
MONDO:0001101	fat necrosis of breast	oboInOwl:hasDbXref	ICD10CM:N64.1	Fat necrosis of breast	semapv:ManualMappingCuration
MONDO:0001103	giardiasis	oboInOwl:hasDbXref	ICD10CM:A07.1	Giardiasis [lambliasis]	semapv:ManualMappingCuration
MONDO:0001104	toxic diffuse goiter	oboInOwl:hasDbXref	ICD10CM:E05.0	Thyrotoxicosis with diffuse goiter	semapv:ManualMappingCuration
MONDO:0001109	petrositis	oboInOwl:hasDbXref	ICD10CM:H70.2	Petrositis	semapv:ManualMappingCuration
MONDO:0001112	bubonic plague	oboInOwl:hasDbXref	ICD10CM:A20.0	Bubonic plague	semapv:ManualMappingCuration
MONDO:0001113	Fiedler's myocarditis	oboInOwl:hasDbXref	ICD10CM:I40.1	Isolated myocarditis	semapv:ManualMappingCuration
MONDO:0001114	bacterial myocarditis	oboInOwl:hasDbXref	ICD10CM:I40.0	Infective myocarditis	semapv:ManualMappingCuration
MONDO:0001115	familial polycythemia	oboInOwl:hasDbXref	ICD10CM:D75.0	Familial erythrocytosis	semapv:ManualMappingCuration
MONDO:0001116	mesenteric lymphadenitis	oboInOwl:hasDbXref	ICD10CM:I88.0	Nonspecific mesenteric lymphadenitis	semapv:ManualMappingCuration
MONDO:0001117	methemoglobinemia	oboInOwl:hasDbXref	ICD10CM:D74	Methemoglobinemia	semapv:ManualMappingCuration
MONDO:0001118	Queensland tick typhus	oboInOwl:hasDbXref	ICD10CM:A77.3	Spotted fever due to Rickettsia australis	semapv:ManualMappingCuration
MONDO:0001119	premature menopause	oboInOwl:hasDbXref	ICD10CM:E28.31	Premature menopause	semapv:ManualMappingCuration
MONDO:0001120	chronic frontal sinusitis	oboInOwl:hasDbXref	ICD10CM:J32.1	Chronic frontal sinusitis	semapv:ManualMappingCuration
MONDO:0001122	chronic maxillary sinusitis	oboInOwl:hasDbXref	ICD10CM:J32.0	Chronic maxillary sinusitis	semapv:ManualMappingCuration
MONDO:0001123	chronic sphenoidal sinusitis	oboInOwl:hasDbXref	ICD10CM:J32.3	Chronic sphenoidal sinusitis	semapv:ManualMappingCuration
MONDO:0001126	gastric ulcer	oboInOwl:hasDbXref	ICD10CM:K25	Gastric ulcer	semapv:ManualMappingCuration
