# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NORD: 'https://bioregistry.io/nord:'
#   infores: https://w3id.org/information-resource-registry/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_nord.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2026-09-01/mappings/mondo_hasdbxref_nord.sssom.tsv
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	NORD:1182	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	NORD:540	semapv:ManualMappingCuration
MONDO:0000463	Ochoa syndrome	oboInOwl:hasDbXref	NORD:1086	semapv:ManualMappingCuration
MONDO:0000727	scapuloperoneal myopathy	oboInOwl:hasDbXref	NORD:436	semapv:ManualMappingCuration
MONDO:0000819	anencephaly	oboInOwl:hasDbXref	NORD:596	semapv:ManualMappingCuration
MONDO:0000845	fibrous dysplasia	oboInOwl:hasDbXref	NORD:1147	semapv:ManualMappingCuration
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oboInOwl:hasDbXref	NORD:883	semapv:ManualMappingCuration
MONDO:0000979	pinta disease	oboInOwl:hasDbXref	NORD:133	semapv:ManualMappingCuration
MONDO:0000989	mumps infectious disease	oboInOwl:hasDbXref	NORD:741	semapv:ManualMappingCuration
MONDO:0001029	Klippel-Feil syndrome	oboInOwl:hasDbXref	NORD:659	semapv:ManualMappingCuration
MONDO:0001046	imperforate anus	oboInOwl:hasDbXref	NORD:1299	semapv:ManualMappingCuration
MONDO:0001078	tropical sprue	oboInOwl:hasDbXref	NORD:89	semapv:ManualMappingCuration
MONDO:0001250	keratomalacia	oboInOwl:hasDbXref	NORD:762	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	oboInOwl:hasDbXref	NORD:1601	semapv:ManualMappingCuration
MONDO:0001347	facioscapulohumeral muscular dystrophy	oboInOwl:hasDbXref	NORD:911	semapv:ManualMappingCuration
MONDO:0001569	acoustic neuroma	oboInOwl:hasDbXref	NORD:715	semapv:ManualMappingCuration
MONDO:0001586	mucopolysaccharidosis type 1	oboInOwl:hasDbXref	NORD:1462	semapv:ManualMappingCuration
MONDO:0001705	pure red-cell aplasia	oboInOwl:hasDbXref	NORD:1636	semapv:ManualMappingCuration
MONDO:0001734	tuberous sclerosis	oboInOwl:hasDbXref	NORD:1802	semapv:ManualMappingCuration
MONDO:0001858	Tietze syndrome	oboInOwl:hasDbXref	NORD:637	semapv:ManualMappingCuration
MONDO:0001881	toxic shock syndrome	oboInOwl:hasDbXref	NORD:1782	semapv:ManualMappingCuration
MONDO:0002012	methylmalonic acidemia	oboInOwl:hasDbXref	NORD:427	semapv:ManualMappingCuration
MONDO:0002104	conversion disorder	oboInOwl:hasDbXref	NORD:690	semapv:ManualMappingCuration
MONDO:0002413	glycogen storage disease I	oboInOwl:hasDbXref	NORD:1193	semapv:ManualMappingCuration
MONDO:0002441	Jervell and Lange-Nielsen syndrome	oboInOwl:hasDbXref	NORD:1310	semapv:ManualMappingCuration
MONDO:0002457	Treacher-Collins syndrome	oboInOwl:hasDbXref	NORD:1785	semapv:ManualMappingCuration
MONDO:0002474	primary hyperoxaluria	oboInOwl:hasDbXref	NORD:1608	semapv:ManualMappingCuration
MONDO:0002522	tenosynovial giant cell tumor	oboInOwl:hasDbXref	NORD:1327	semapv:ManualMappingCuration
MONDO:0002571	primary central nervous system lymphoma	oboInOwl:hasDbXref	NORD:2002	semapv:ManualMappingCuration
MONDO:0002687	superior mesenteric artery syndrome	oboInOwl:hasDbXref	NORD:1955	semapv:ManualMappingCuration
MONDO:0003582	hereditary breast ovarian cancer syndrome	oboInOwl:hasDbXref	NORD:1936	semapv:ManualMappingCuration
MONDO:0003754	Brown-Sequard syndrome	oboInOwl:hasDbXref	NORD:950	semapv:ManualMappingCuration
MONDO:0004619	measles	oboInOwl:hasDbXref	NORD:336	semapv:ManualMappingCuration
MONDO:0004651	smallpox	oboInOwl:hasDbXref	NORD:1118	semapv:ManualMappingCuration
MONDO:0004668	fascioliasis	oboInOwl:hasDbXref	NORD:368	semapv:ManualMappingCuration
MONDO:0004933	hypoplastic left heart syndrome	oboInOwl:hasDbXref	NORD:1277	semapv:ManualMappingCuration
MONDO:0004941	eosinophilia-myalgia syndrome	oboInOwl:hasDbXref	NORD:1094	semapv:ManualMappingCuration
