# curie_map:
#   MEDGEN: http://identifiers.org/medgen/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_medgen.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_medgen.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	MEDGEN:4347	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	oboInOwl:hasDbXref	MEDGEN:589758	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	oboInOwl:hasDbXref	MEDGEN:610	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	oboInOwl:hasDbXref	MEDGEN:226929	semapv:ManualMappingCuration
MONDO:0000022	nocturnal enuresis	oboInOwl:hasDbXref	MEDGEN:124355	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	oboInOwl:hasDbXref	MEDGEN:1813021	semapv:ManualMappingCuration
MONDO:0000030	sleep-related hypermotor epilepsy	oboInOwl:hasDbXref	MEDGEN:937685	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	MEDGEN:1843308	semapv:ManualMappingCuration
MONDO:0000078	acrocephalopolysyndactyly	oboInOwl:hasDbXref	MEDGEN:673840	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	oboInOwl:hasDbXref	MEDGEN:209090	semapv:ManualMappingCuration
MONDO:0000087	polymicrogyria	oboInOwl:hasDbXref	MEDGEN:78605	semapv:ManualMappingCuration
MONDO:0000088	precocious puberty	oboInOwl:hasDbXref	MEDGEN:18752	semapv:ManualMappingCuration
MONDO:0000104	anemia, hypochromic microcytic with iron overload	oboInOwl:hasDbXref	MEDGEN:388759	semapv:ManualMappingCuration
MONDO:0000105	anemia, nonspherocytic hemolytic	oboInOwl:hasDbXref	MEDGEN:871250	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	oboInOwl:hasDbXref	MEDGEN:355953	semapv:ManualMappingCuration
MONDO:0000108	bacteremia, susceptibility	oboInOwl:hasDbXref	MEDGEN:482276	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	oboInOwl:hasDbXref	MEDGEN:66379	semapv:ManualMappingCuration
MONDO:0000115	Chiari malformation	oboInOwl:hasDbXref	MEDGEN:2065	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	oboInOwl:hasDbXref	MEDGEN:483679	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	oboInOwl:hasDbXref	MEDGEN:1684765	semapv:ManualMappingCuration
MONDO:0000129	glutaric aciduria	oboInOwl:hasDbXref	MEDGEN:75695	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oboInOwl:hasDbXref	MEDGEN:140770	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	oboInOwl:hasDbXref	MEDGEN:83355	semapv:ManualMappingCuration
MONDO:0000138	metaphyseal chondrodysplasia	oboInOwl:hasDbXref	MEDGEN:120528	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	oboInOwl:hasDbXref	MEDGEN:1641418	semapv:ManualMappingCuration
MONDO:0000147	polyposis	oboInOwl:hasDbXref	MEDGEN:137722	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	oboInOwl:hasDbXref	MEDGEN:21245	semapv:ManualMappingCuration
MONDO:0000156	trigonocephaly	oboInOwl:hasDbXref	MEDGEN:82713	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	oboInOwl:hasDbXref	MEDGEN:1640560	semapv:ManualMappingCuration
MONDO:0000159	bone marrow failure syndrome	oboInOwl:hasDbXref	MEDGEN:419754	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	oboInOwl:hasDbXref	MEDGEN:444071	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oboInOwl:hasDbXref	MEDGEN:75553	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	oboInOwl:hasDbXref	MEDGEN:78537	semapv:ManualMappingCuration
MONDO:0000188	GLUT1 deficiency syndrome	oboInOwl:hasDbXref	MEDGEN:337833	semapv:ManualMappingCuration
MONDO:0000190	ventricular fibrillation	oboInOwl:hasDbXref	MEDGEN:21844	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	oboInOwl:hasDbXref	MEDGEN:266223	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	oboInOwl:hasDbXref	MEDGEN:208656	semapv:ManualMappingCuration
MONDO:0000208	microcephaly, short stature, and impaired glucose metabolism 1	oboInOwl:hasDbXref	MEDGEN:863434	semapv:ManualMappingCuration
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	oboInOwl:hasDbXref	MEDGEN:1798941	semapv:ManualMappingCuration
MONDO:0000210	thiopurine metabolic disease	oboInOwl:hasDbXref	MEDGEN:419361	semapv:ManualMappingCuration
MONDO:0000211	striatal degeneration, autosomal dominant	oboInOwl:hasDbXref	MEDGEN:322971	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	oboInOwl:hasDbXref	MEDGEN:1380840	semapv:ManualMappingCuration
MONDO:0000214	hypermanganesemia with dystonia	oboInOwl:hasDbXref	MEDGEN:1632594	semapv:ManualMappingCuration
MONDO:0000222	seminal vesicle acute gonorrhea	oboInOwl:hasDbXref	MEDGEN:509196	semapv:ManualMappingCuration
MONDO:0000225	human monocytic ehrlichiosis	oboInOwl:hasDbXref	MEDGEN:1826179	semapv:ManualMappingCuration
MONDO:0000226	mineral metabolism disease	oboInOwl:hasDbXref	MEDGEN:509562	semapv:ManualMappingCuration
MONDO:0000227	African tick-bite fever	oboInOwl:hasDbXref	MEDGEN:728968	semapv:ManualMappingCuration
MONDO:0000229	Indian tick typhus	oboInOwl:hasDbXref	MEDGEN:1843392	semapv:ManualMappingCuration
MONDO:0000231	Far eastern spotted fever	oboInOwl:hasDbXref	MEDGEN:759467	semapv:ManualMappingCuration
MONDO:0000232	Flinders island spotted fever	oboInOwl:hasDbXref	MEDGEN:1375989	semapv:ManualMappingCuration
MONDO:0000233	Japanese spotted fever	oboInOwl:hasDbXref	MEDGEN:1371298	semapv:ManualMappingCuration
MONDO:0000239	adiaspiromycosis	oboInOwl:hasDbXref	MEDGEN:537148	semapv:ManualMappingCuration
MONDO:0000240	invasive aspergillosis	oboInOwl:hasDbXref	MEDGEN:922866	semapv:ManualMappingCuration
MONDO:0000241	Keshan disease	oboInOwl:hasDbXref	MEDGEN:78639	semapv:ManualMappingCuration
MONDO:0000242	tinea barbae	oboInOwl:hasDbXref	MEDGEN:748519	semapv:ManualMappingCuration
MONDO:0000245	tinea imbricata	oboInOwl:hasDbXref	MEDGEN:508199	semapv:ManualMappingCuration
MONDO:0000248	dengue shock syndrome	oboInOwl:hasDbXref	MEDGEN:83958	semapv:ManualMappingCuration
MONDO:0000249	secretory diarrhea	oboInOwl:hasDbXref	MEDGEN:75635	semapv:ManualMappingCuration
MONDO:0000250	osmotic diarrheal disease	oboInOwl:hasDbXref	MEDGEN:540779	semapv:ManualMappingCuration
MONDO:0000252	inflammatory diarrhea	oboInOwl:hasDbXref	MEDGEN:636702	semapv:ManualMappingCuration
MONDO:0000253	piedra	oboInOwl:hasDbXref	MEDGEN:45923	semapv:ManualMappingCuration
MONDO:0000255	subcutaneous mycosis	oboInOwl:hasDbXref	MEDGEN:1684692	semapv:ManualMappingCuration
MONDO:0000256	systemic mycosis	oboInOwl:hasDbXref	MEDGEN:639956	semapv:ManualMappingCuration
MONDO:0000257	acute diarrhea	oboInOwl:hasDbXref	MEDGEN:677005	semapv:ManualMappingCuration
MONDO:0000261	adenoiditis	oboInOwl:hasDbXref	MEDGEN:507401	semapv:ManualMappingCuration
MONDO:0000262	otomycosis	oboInOwl:hasDbXref	MEDGEN:452110	semapv:ManualMappingCuration
MONDO:0000263	laryngotracheitis	oboInOwl:hasDbXref	MEDGEN:507907	semapv:ManualMappingCuration
MONDO:0000265	aspiration pneumonia	oboInOwl:hasDbXref	MEDGEN:10814	semapv:ManualMappingCuration
MONDO:0000266	pulmonary aspergilloma	oboInOwl:hasDbXref	MEDGEN:390019	semapv:ManualMappingCuration
MONDO:0000270	lower respiratory tract disorder	oboInOwl:hasDbXref	MEDGEN:712703	semapv:ManualMappingCuration
MONDO:0000271	tuberculous salpingitis	oboInOwl:hasDbXref	MEDGEN:546960	semapv:ManualMappingCuration
MONDO:0000276	Powassan encephalitis	oboInOwl:hasDbXref	MEDGEN:18601	semapv:ManualMappingCuration
MONDO:0000284	Hantavirus hemorrhagic fever with renal syndrome, Puumala virus type	oboInOwl:hasDbXref	MEDGEN:69308	semapv:ManualMappingCuration
MONDO:0000286	Epstein-Barr virus hepatitis	oboInOwl:hasDbXref	MEDGEN:640194	semapv:ManualMappingCuration
MONDO:0000290	primary amebic meningoencephalitis	oboInOwl:hasDbXref	MEDGEN:81253	semapv:ManualMappingCuration
MONDO:0000291	granulomatous amebic encephalitis	oboInOwl:hasDbXref	MEDGEN:572559	semapv:ManualMappingCuration
MONDO:0000293	coenurosis	oboInOwl:hasDbXref	MEDGEN:3142	semapv:ManualMappingCuration
MONDO:0000294	mesocestoidiasis	oboInOwl:hasDbXref	MEDGEN:547845	semapv:ManualMappingCuration
MONDO:0000295	acanthocephaliasis	oboInOwl:hasDbXref	MEDGEN:548052	semapv:ManualMappingCuration
MONDO:0000297	baylisascariasis	oboInOwl:hasDbXref	MEDGEN:547881	semapv:ManualMappingCuration
MONDO:0000298	dioctophymiasis	oboInOwl:hasDbXref	MEDGEN:4326	semapv:ManualMappingCuration
MONDO:0000299	thelaziasis	oboInOwl:hasDbXref	MEDGEN:576041	semapv:ManualMappingCuration
MONDO:0000301	ophthalmomyiasis	oboInOwl:hasDbXref	MEDGEN:507965	semapv:ManualMappingCuration
MONDO:0000302	basidiobolomycosis	oboInOwl:hasDbXref	MEDGEN:575966	semapv:ManualMappingCuration
MONDO:0000303	conidiobolomycosis	oboInOwl:hasDbXref	MEDGEN:547510	semapv:ManualMappingCuration
MONDO:0000304	penicilliosis	oboInOwl:hasDbXref	MEDGEN:697372	semapv:ManualMappingCuration
MONDO:0000306	trichosporonosis	oboInOwl:hasDbXref	MEDGEN:452453	semapv:ManualMappingCuration
MONDO:0000309	aniseikonia	oboInOwl:hasDbXref	MEDGEN:1943	semapv:ManualMappingCuration
MONDO:0000310	Alkhurma hemorrhagic fever	oboInOwl:hasDbXref	MEDGEN:1684673	semapv:ManualMappingCuration
MONDO:0000313	hypophosphatemia	oboInOwl:hasDbXref	MEDGEN:39327	semapv:ManualMappingCuration
MONDO:0000320	glandular tularemia	oboInOwl:hasDbXref	MEDGEN:546997	semapv:ManualMappingCuration
MONDO:0000321	typhoidal tularemia	oboInOwl:hasDbXref	MEDGEN:633510	semapv:ManualMappingCuration
MONDO:0000327	Buruli ulcer disease	oboInOwl:hasDbXref	MEDGEN:43206	semapv:ManualMappingCuration
MONDO:0000328	hyperphosphatemia	oboInOwl:hasDbXref	MEDGEN:39326	semapv:ManualMappingCuration
MONDO:0000330	endemic typhus	oboInOwl:hasDbXref	MEDGEN:11977	semapv:ManualMappingCuration
MONDO:0000332	sennetsu fever	oboInOwl:hasDbXref	MEDGEN:105459	semapv:ManualMappingCuration
MONDO:0000333	early congenital syphilis	oboInOwl:hasDbXref	MEDGEN:546894	semapv:ManualMappingCuration
MONDO:0000334	multinodular goiter	oboInOwl:hasDbXref	MEDGEN:87431	semapv:ManualMappingCuration
MONDO:0000337	exanthema subitum	oboInOwl:hasDbXref	MEDGEN:41909	semapv:ManualMappingCuration
MONDO:0000338	variola major infectious disease	oboInOwl:hasDbXref	MEDGEN:740750	semapv:ManualMappingCuration
MONDO:0000341	paralytic poliomyelitis	oboInOwl:hasDbXref	MEDGEN:1684656	semapv:ManualMappingCuration
MONDO:0000342	O'nyong'nyong fever	oboInOwl:hasDbXref	MEDGEN:547234	semapv:ManualMappingCuration
MONDO:0000344	Ross river fever	oboInOwl:hasDbXref	MEDGEN:1673033	semapv:ManualMappingCuration
MONDO:0000345	Oropouche fever	oboInOwl:hasDbXref	MEDGEN:547314	semapv:ManualMappingCuration
MONDO:0000351	disorder of methionine catabolism	oboInOwl:hasDbXref	MEDGEN:887708	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	oboInOwl:hasDbXref	MEDGEN:1642667	semapv:ManualMappingCuration
MONDO:0000358	orofacial cleft	oboInOwl:hasDbXref	MEDGEN:472000	semapv:ManualMappingCuration
MONDO:0000359	spondylocostal dysostosis	oboInOwl:hasDbXref	MEDGEN:82707	semapv:ManualMappingCuration
MONDO:0000365	primary congenital glaucoma	oboInOwl:hasDbXref	MEDGEN:288550	semapv:ManualMappingCuration
MONDO:0000367	taeniasis	oboInOwl:hasDbXref	MEDGEN:11701	semapv:ManualMappingCuration
MONDO:0000368	extrapulmonary tuberculosis	oboInOwl:hasDbXref	MEDGEN:671310	semapv:ManualMappingCuration
MONDO:0000369	abdominal tuberculosis	oboInOwl:hasDbXref	MEDGEN:677012	semapv:ManualMappingCuration
MONDO:0000371	oral cavity carcinoma in situ	oboInOwl:hasDbXref	MEDGEN:138076	semapv:ManualMappingCuration
MONDO:0000372	pharynx carcinoma in situ	oboInOwl:hasDbXref	MEDGEN:83851	semapv:ManualMappingCuration
MONDO:0000373	gall bladder carcinoma in situ	oboInOwl:hasDbXref	MEDGEN:87523	semapv:ManualMappingCuration
MONDO:0000375	bronchus carcinoma in situ	oboInOwl:hasDbXref	MEDGEN:754440	semapv:ManualMappingCuration
MONDO:0000376	respiratory system cancer	oboInOwl:hasDbXref	MEDGEN:756863	semapv:ManualMappingCuration
MONDO:0000377	malignant Leydig cell tumor	oboInOwl:hasDbXref	MEDGEN:83143	semapv:ManualMappingCuration
MONDO:0000378	malignant Sertoli cell tumor	oboInOwl:hasDbXref	MEDGEN:137755	semapv:ManualMappingCuration
MONDO:0000380	paranasal sinus carcinoma	oboInOwl:hasDbXref	MEDGEN:167751	semapv:ManualMappingCuration
