# curie_map:
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_icd10who.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2025-07-01/mappings/mondo_exactmatch_icd10who.sssom.tsv
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000367	taeniasis	skos:exactMatch	ICD10WHO:B68	Taeniasis	semapv:ManualMappingCuration
MONDO:0000462	eye adnexa disorder	skos:exactMatch	ICD10WHO:H00-H06	Disorders of eyelid, lacrimal system and orbit	semapv:ManualMappingCuration
MONDO:0000745	cardiac arrest	skos:exactMatch	ICD10WHO:I46	Cardiac arrest	semapv:ManualMappingCuration
MONDO:0000755	ectopic pregnancy	skos:exactMatch	ICD10WHO:O00	Ectopic pregnancy	semapv:ManualMappingCuration
MONDO:0001100	hypertrophy of breast	skos:exactMatch	ICD10WHO:N62	Hypertrophy of breast	semapv:ManualMappingCuration
MONDO:0001126	gastric ulcer	skos:exactMatch	ICD10WHO:K25	Gastric ulcer	semapv:ManualMappingCuration
MONDO:0001143	paralytic strabismus	skos:exactMatch	ICD10WHO:H49	Paralytic strabismus	semapv:ManualMappingCuration
MONDO:0001149	microcephaly	skos:exactMatch	ICD10WHO:Q02	Microcephaly	semapv:ManualMappingCuration
MONDO:0001150	hydrocephalus	skos:exactMatch	ICD10WHO:G91	Hydrocephalus	semapv:ManualMappingCuration
MONDO:0001155	gastrojejunal ulcer	skos:exactMatch	ICD10WHO:K28	Gastrojejunal ulcer	semapv:ManualMappingCuration
MONDO:0001170	hemiplegia	skos:exactMatch	ICD10WHO:G81	Hemiplegia	semapv:ManualMappingCuration
MONDO:0001200	secondary hypertension	skos:exactMatch	ICD10WHO:I15	Secondary hypertension	semapv:ManualMappingCuration
MONDO:0001220	hypoparathyroidism	skos:exactMatch	ICD10WHO:E20	Hypoparathyroidism	semapv:ManualMappingCuration
MONDO:0001249	trachoma	skos:exactMatch	ICD10WHO:A71	Trachoma	semapv:ManualMappingCuration
MONDO:0001266	erysipelas	skos:exactMatch	ICD10WHO:A46	Erysipelas	semapv:ManualMappingCuration
