# curie_map:
#   CSP: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/CSP/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_csp.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_csp.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000709	Crohn ileitis	oboInOwl:hasDbXref	CSP:1248-5305	semapv:ManualMappingCuration
MONDO:0001020	amblyopia	oboInOwl:hasDbXref	CSP:1114-9655	semapv:ManualMappingCuration
MONDO:0001256	arteriovenous hemangioma/malformation	oboInOwl:hasDbXref	CSP:0571-2717	semapv:ManualMappingCuration
MONDO:0001300	autonomic neuropathy	oboInOwl:hasDbXref	CSP:2042-2001	semapv:ManualMappingCuration
MONDO:0001300	autonomic neuropathy	oboInOwl:hasDbXref	CSP:2049-9000	semapv:ManualMappingCuration
MONDO:0001478	anisometropia	oboInOwl:hasDbXref	CSP:1116-1678	semapv:ManualMappingCuration
MONDO:0001505	alcoholic hepatitis	oboInOwl:hasDbXref	CSP:1754-6978	semapv:ManualMappingCuration
MONDO:0001569	acoustic neuroma	oboInOwl:hasDbXref	CSP:2012-6947	semapv:ManualMappingCuration
MONDO:0001657	brain cancer	oboInOwl:hasDbXref	CSP:2006-2736	semapv:ManualMappingCuration
MONDO:0001882	bacteriuria	oboInOwl:hasDbXref	CSP:3045-9976	semapv:ManualMappingCuration
MONDO:0002129	bone cancer	oboInOwl:hasDbXref	CSP:2019-1041	semapv:ManualMappingCuration
MONDO:0002277	arteriosclerosis disorder	oboInOwl:hasDbXref	CSP:0571-2299	semapv:ManualMappingCuration
MONDO:0002806	bronchogenic carcinoma	oboInOwl:hasDbXref	CSP:2017-6052	semapv:ManualMappingCuration
MONDO:0002901	blood group incompatibility	oboInOwl:hasDbXref	CSP:0440-3703	semapv:ManualMappingCuration
MONDO:0003143	angiokeratoma	oboInOwl:hasDbXref	CSP:2007-0683	semapv:ManualMappingCuration
MONDO:0003781	bronchitis	oboInOwl:hasDbXref	CSP:2596-1500	semapv:ManualMappingCuration
MONDO:0003996	basal ganglia disorder	oboInOwl:hasDbXref	CSP:2057-3403	semapv:ManualMappingCuration
MONDO:0004963	T-cell acute lymphoblastic leukemia	oboInOwl:hasDbXref	CSP:2004-1600	semapv:ManualMappingCuration
MONDO:0004963	T-cell acute lymphoblastic leukemia	oboInOwl:hasDbXref	CSP:2004-1803	semapv:ManualMappingCuration
MONDO:0004970	adenocarcinoma	oboInOwl:hasDbXref	CSP:2000-0386	semapv:ManualMappingCuration
MONDO:0004993	carcinoma	oboInOwl:hasDbXref	CSP:2000-1867	semapv:ManualMappingCuration
MONDO:0005341	skin basal cell carcinoma	oboInOwl:hasDbXref	CSP:2000-2719	semapv:ManualMappingCuration
MONDO:0005498	botulism	oboInOwl:hasDbXref	CSP:5000-0060	semapv:ManualMappingCuration
MONDO:0005654	ascariasis	oboInOwl:hasDbXref	CSP:1248-7284	semapv:ManualMappingCuration
MONDO:0005657	aspergillosis	oboInOwl:hasDbXref	CSP:1988-4002	semapv:ManualMappingCuration
MONDO:0005672	blastomycosis	oboInOwl:hasDbXref	CSP:1988-4119	semapv:ManualMappingCuration
MONDO:0006497	cerebral palsy	oboInOwl:hasDbXref	CSP:0723-4729	semapv:ManualMappingCuration
MONDO:0006523	acrodermatitis	oboInOwl:hasDbXref	CSP:4008-0032	semapv:ManualMappingCuration
MONDO:0006644	alcoholic liver cirrhosis	oboInOwl:hasDbXref	CSP:1754-7677	semapv:ManualMappingCuration
MONDO:0006651	anterior uveitis	oboInOwl:hasDbXref	CSP:1114-9593	semapv:ManualMappingCuration
MONDO:0006653	anthracosilicosis	oboInOwl:hasDbXref	CSP:2596-4484	semapv:ManualMappingCuration
MONDO:0007064	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	oboInOwl:hasDbXref	CSP:1560-6660	semapv:ManualMappingCuration
MONDO:0007896	acute monocytic leukemia	oboInOwl:hasDbXref	CSP:2004-2820	semapv:ManualMappingCuration
MONDO:0010481	angioedema	oboInOwl:hasDbXref	CSP:2716-7007	semapv:ManualMappingCuration
MONDO:0011284	astigmatism	oboInOwl:hasDbXref	CSP:1116-1831	semapv:ManualMappingCuration
MONDO:0016466	asbestosis	oboInOwl:hasDbXref	CSP:2596-4484	semapv:ManualMappingCuration
MONDO:0017979	autoimmune lymphoproliferative syndrome	oboInOwl:hasDbXref	CSP:1560-5548	semapv:ManualMappingCuration
MONDO:0019507	amelogenesis imperfecta	oboInOwl:hasDbXref	CSP:0828-0533	semapv:ManualMappingCuration
MONDO:0020108	autoimmune hemolytic anemia	oboInOwl:hasDbXref	CSP:0427-1178	semapv:ManualMappingCuration

