# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_closematch_icd10cm.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-10-06/mappings/mondo_closematch_icd10cm.sssom.tsv
# object_source: https://www.icd10data.com/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000087	polymicrogyria	skos:closeMatch	ICD10CM:Q04.3	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	skos:closeMatch	ICD10CM:Q75.8	semapv:ManualMappingCuration
MONDO:0000110	bifid nose	skos:closeMatch	ICD10CM:Q30.2	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	skos:closeMatch	ICD10CM:Q87.1	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:closeMatch	ICD10CM:D84.8	semapv:ManualMappingCuration
MONDO:0000136	keratosis follicularis spinulosa decalvans	skos:closeMatch	ICD10CM:Q82.8	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:closeMatch	ICD10CM:Q99.8	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	skos:closeMatch	ICD10CM:Q20.3	semapv:ManualMappingCuration
MONDO:0000153	transposition of the great arteries	skos:closeMatch	ICD10CM:Q20.5	semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	skos:closeMatch	ICD10CM:Q11.2	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	skos:closeMatch	ICD10CM:Q04.3	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	skos:closeMatch	ICD10CM:Q87.8	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	skos:closeMatch	ICD10CM:E25.8	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	skos:closeMatch	ICD10CM:Q87.8	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	skos:closeMatch	ICD10CM:E83.5	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	skos:closeMatch	ICD10CM:G71.2	semapv:ManualMappingCuration
MONDO:0000453	short QT syndrome	skos:closeMatch	ICD10CM:I49.8	semapv:ManualMappingCuration
MONDO:0000456	cerebral creatine deficiency syndrome	skos:closeMatch	ICD10CM:E72.8	semapv:ManualMappingCuration
MONDO:0000463	Ochoa syndrome	skos:closeMatch	ICD10CM:N31.8	semapv:ManualMappingCuration
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	skos:closeMatch	ICD10CM:G71.8	semapv:ManualMappingCuration
MONDO:0000645	fallopian tube benign neoplasm	skos:closeMatch	ICD10CM:D28.2	semapv:ManualMappingCuration
MONDO:0000736	dyschromatosis universalis hereditaria	skos:closeMatch	ICD10CM:L81.8	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A01.3	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A01.0	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A01.1	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A01.4	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A01.2	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A02.9	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A02.2	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A02.0	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A02.8	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	skos:closeMatch	ICD10CM:A02.1	semapv:ManualMappingCuration
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	skos:closeMatch	ICD10CM:G71.3	semapv:ManualMappingCuration
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	skos:closeMatch	ICD10CM:G60.0	semapv:ManualMappingCuration
MONDO:0000903	myoclonus-dystonia syndrome	skos:closeMatch	ICD10CM:G24.1	semapv:ManualMappingCuration
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	skos:closeMatch	ICD10CM:F01.1	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.2	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.0	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.3	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.8	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.9	semapv:ManualMappingCuration
MONDO:0001195	spotted fever	skos:closeMatch	ICD10CM:A77.1	semapv:ManualMappingCuration
MONDO:0001246	typhus	skos:closeMatch	ICD10CM:A75.1	semapv:ManualMappingCuration
MONDO:0001246	typhus	skos:closeMatch	ICD10CM:A75.9	semapv:ManualMappingCuration
MONDO:0001246	typhus	skos:closeMatch	ICD10CM:A75.3	semapv:ManualMappingCuration
MONDO:0001246	typhus	skos:closeMatch	ICD10CM:A75.2	semapv:ManualMappingCuration
MONDO:0001246	typhus	skos:closeMatch	ICD10CM:A75.0	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	ICD10CM:H30.8	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	ICD10CM:H30.0	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	ICD10CM:H30.1	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	ICD10CM:H30.9	semapv:ManualMappingCuration
MONDO:0001280	choroiditis	skos:closeMatch	ICD10CM:H30.2	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	skos:closeMatch	ICD10CM:C60.9	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	skos:closeMatch	ICD10CM:C60.2	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	skos:closeMatch	ICD10CM:C60.1	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	skos:closeMatch	ICD10CM:C60.0	semapv:ManualMappingCuration
MONDO:0001325	penile cancer	skos:closeMatch	ICD10CM:C60.8	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.0	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.5	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.4	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.1	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.3	semapv:ManualMappingCuration
MONDO:0001444	Chagas disease	skos:closeMatch	ICD10CM:B57.2	semapv:ManualMappingCuration
MONDO:0001595	choreatic disease	skos:closeMatch	ICD10CM:G25.5	semapv:ManualMappingCuration
MONDO:0001703	color vision disorder	skos:closeMatch	ICD10CM:H53.5	semapv:ManualMappingCuration
MONDO:0001956	capillary leak syndrome	skos:closeMatch	ICD10CM:I78.8	semapv:ManualMappingCuration
MONDO:0002142	undifferentiated pleomorphic sarcoma	skos:closeMatch	ICD10CM:C49.9	semapv:ManualMappingCuration
MONDO:0002441	Jervell and Lange-Nielsen syndrome	skos:closeMatch	ICD10CM:I45.8	semapv:ManualMappingCuration
MONDO:0002457	Treacher-Collins syndrome	skos:closeMatch	ICD10CM:Q75.4	semapv:ManualMappingCuration
MONDO:0002474	primary hyperoxaluria	skos:closeMatch	ICD10CM:E74.8	semapv:ManualMappingCuration
MONDO:0002520	hepatic porphyria	skos:closeMatch	ICD10CM:E80.2	semapv:ManualMappingCuration
MONDO:0002571	primary central nervous system lymphoma	skos:closeMatch	ICD10CM:C83.3	semapv:ManualMappingCuration
MONDO:0002588	thymoma type A	skos:closeMatch	ICD10CM:C37	semapv:ManualMappingCuration
MONDO:0002629	bone osteosarcoma	skos:closeMatch	ICD10CM:C41.9	semapv:ManualMappingCuration
MONDO:0002684	atypical choroid plexus papilloma	skos:closeMatch	ICD10CM:C71.5	semapv:ManualMappingCuration
MONDO:0002728	rhabdoid tumor	skos:closeMatch	ICD10CM:C49.9	semapv:ManualMappingCuration
MONDO:0002735	anal canal adenocarcinoma	skos:closeMatch	ICD10CM:C21.1	semapv:ManualMappingCuration
MONDO:0002752	ovarian adenocarcinoma	skos:closeMatch	ICD10CM:C56	semapv:ManualMappingCuration
MONDO:0002876	cervical adenosarcoma	skos:closeMatch	ICD10CM:C53.1	semapv:ManualMappingCuration
MONDO:0002876	cervical adenosarcoma	skos:closeMatch	ICD10CM:C53.8	semapv:ManualMappingCuration
MONDO:0002877	cervical carcinosarcoma	skos:closeMatch	ICD10CM:C53	semapv:ManualMappingCuration
MONDO:0002878	uterine corpus adenosarcoma	skos:closeMatch	ICD10CM:C54.2	semapv:ManualMappingCuration
MONDO:0003010	multilocular clear cell renal cell carcinoma	skos:closeMatch	ICD10CM:C64	semapv:ManualMappingCuration
MONDO:0003011	mucinous tubular and spindle renal cell carcinoma	skos:closeMatch	ICD10CM:C64	semapv:ManualMappingCuration
MONDO:0003125	testicular sex cord-stromal neoplasm	skos:closeMatch	ICD10CM:C62.1	semapv:ManualMappingCuration
MONDO:0003198	small intestine adenocarcinoma	skos:closeMatch	ICD10CM:D01.4	semapv:ManualMappingCuration
MONDO:0003266	ependymal tumor	skos:closeMatch	ICD10CM:C71.7	semapv:ManualMappingCuration
MONDO:0003345	hilar cholangiocarcinoma	skos:closeMatch	ICD10CM:C24.0	semapv:ManualMappingCuration
MONDO:0003360	small intestine leiomyosarcoma	skos:closeMatch	ICD10CM:C17.8	semapv:ManualMappingCuration
MONDO:0003360	small intestine leiomyosarcoma	skos:closeMatch	ICD10CM:C17.2	semapv:ManualMappingCuration
MONDO:0003360	small intestine leiomyosarcoma	skos:closeMatch	ICD10CM:C17.3	semapv:ManualMappingCuration
MONDO:0003360	small intestine leiomyosarcoma	skos:closeMatch	ICD10CM:C17.0	semapv:ManualMappingCuration
MONDO:0003360	small intestine leiomyosarcoma	skos:closeMatch	ICD10CM:C17.1	semapv:ManualMappingCuration
MONDO:0003669	testicular seminoma	skos:closeMatch	ICD10CM:C62.9	semapv:ManualMappingCuration
MONDO:0003792	ovarian carcinosarcoma	skos:closeMatch	ICD10CM:C56	semapv:ManualMappingCuration
MONDO:0003795	ovarian small cell carcinoma	skos:closeMatch	ICD10CM:C56	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.1	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.4	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.2	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.5	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.8	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.7	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.3	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.9	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.6	semapv:ManualMappingCuration
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:closeMatch	ICD10CM:C67.0	semapv:ManualMappingCuration
MONDO:0004132	anal canal squamous cell carcinoma	skos:closeMatch	ICD10CM:C21.1	semapv:ManualMappingCuration
MONDO:0004241	Osgood-Schlatter disease	skos:closeMatch	ICD10CM:M93.2	semapv:ManualMappingCuration
MONDO:0004285	pancreatic intraductal papillary-mucinous carcinoma	skos:closeMatch	ICD10CM:C25.3	semapv:ManualMappingCuration
MONDO:0004542	cervical adenosquamous carcinoma, glassy cell variant	skos:closeMatch	ICD10CM:C53.8	semapv:ManualMappingCuration
MONDO:0004542	cervical adenosquamous carcinoma, glassy cell variant	skos:closeMatch	ICD10CM:C53.1	semapv:ManualMappingCuration
MONDO:0004739	urea cycle disorder	skos:closeMatch	ICD10CM:E72.2	semapv:ManualMappingCuration
MONDO:0004948	B-cell chronic lymphocytic leukemia	skos:closeMatch	ICD10CM:C91.1	semapv:ManualMappingCuration
MONDO:0005006	clear cell sarcoma of kidney	skos:closeMatch	ICD10CM:C64	semapv:ManualMappingCuration
MONDO:0005028	esophageal adenocarcinoma	skos:closeMatch	ICD10CM:C15.5	semapv:ManualMappingCuration
MONDO:0005033	ganglioneuroma	skos:closeMatch	ICD10CM:D36.1	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.3	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.7	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.1	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.0	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.2	semapv:ManualMappingCuration
MONDO:0005055	Kaposi's sarcoma	skos:closeMatch	ICD10CM:C46.9	semapv:ManualMappingCuration
MONDO:0005058	leiomyosarcoma	skos:closeMatch	ICD10CM:C49.9	semapv:ManualMappingCuration
MONDO:0005060	liposarcoma	skos:closeMatch	ICD10CM:C49.9	semapv:ManualMappingCuration
