# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   OMIA: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/OMIA/
#   infores: https://w3id.org/information-resource-registry/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_omia.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2026-07-06/mappings/mondo_hasdbxref_omia.sssom.tsv
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0025483	mammary neoplasms, animal	oboInOwl:hasDbXref	OMIA:001777	semapv:ManualMappingCuration
MONDO:0700102	lymphoma, non-human animal	oboInOwl:hasDbXref	OMIA:001733	semapv:ManualMappingCuration
MONDO:0700132	melanoma, non-human animal	oboInOwl:hasDbXref	OMIA:002231	semapv:ManualMappingCuration
MONDO:0700140	canine osteosarcoma	oboInOwl:hasDbXref	OMIA:001441-9615	semapv:ManualMappingCuration
MONDO:0700142	canine hemangiosarcoma	oboInOwl:hasDbXref	OMIA:001813-9615	semapv:ManualMappingCuration
MONDO:0700145	canine lymphoma	oboInOwl:hasDbXref	OMIA:001733-9615	semapv:ManualMappingCuration
MONDO:0700161	canine gastrointestinal stromal tumor, KIT-related, dog	oboInOwl:hasDbXref	OMIA:001516-9615	semapv:ManualMappingCuration
MONDO:0700171	horse melanoma	oboInOwl:hasDbXref	OMIA:002231-9796	semapv:ManualMappingCuration
MONDO:0700176	feline lymphoma	oboInOwl:hasDbXref	OMIA:001733-9685	semapv:ManualMappingCuration
MONDO:1010001	epilepsy, non-human animal	oboInOwl:hasDbXref	OMIA:000344	semapv:ManualMappingCuration
MONDO:1010002	myoclonus, non-human animal	oboInOwl:hasDbXref	OMIA:000689	semapv:ManualMappingCuration
MONDO:1010003	narcolepsy, non-human animal	oboInOwl:hasDbXref	OMIA:000703	semapv:ManualMappingCuration
MONDO:1010004	paroxysmal dyskinesia, non-human animal	oboInOwl:hasDbXref	OMIA:001543	semapv:ManualMappingCuration
MONDO:1010005	autism spectrum disorder, non-human animal	oboInOwl:hasDbXref	OMIA:001815	semapv:ManualMappingCuration
MONDO:1010006	Phelan-McDermid syndrome, non-human animal	oboInOwl:hasDbXref	OMIA:002402	semapv:ManualMappingCuration
MONDO:1010007	subvalvular aortic stenosis, non-human animal	oboInOwl:hasDbXref	OMIA:000052	semapv:ManualMappingCuration
MONDO:1010008	atherosclerosis, non-human animal	oboInOwl:hasDbXref	OMIA:000080	semapv:ManualMappingCuration
MONDO:1010009	atrial septal defect, non-human animal	oboInOwl:hasDbXref	OMIA:000089	semapv:ManualMappingCuration
MONDO:1010010	cardiomyopathy, non-human animal	oboInOwl:hasDbXref	OMIA:000160	semapv:ManualMappingCuration
MONDO:1010011	dilated cardiomyopathy, non-human animal	oboInOwl:hasDbXref	OMIA:000162	semapv:ManualMappingCuration
MONDO:1010012	conotruncal heart malformations, non-human animal	oboInOwl:hasDbXref	OMIA:000224	semapv:ManualMappingCuration
MONDO:1010013	cor triatriatum dexter, non-human animal	oboInOwl:hasDbXref	OMIA:000227	semapv:ManualMappingCuration
MONDO:1010014	essential hypertension, non-human animal	oboInOwl:hasDbXref	OMIA:000510	semapv:ManualMappingCuration
MONDO:1010015	hypertrophic cardiomyopathy, non-human animal	oboInOwl:hasDbXref	OMIA:000515	semapv:ManualMappingCuration
MONDO:1010016	mitral valve stenosis, non-human animal	oboInOwl:hasDbXref	OMIA:000655	semapv:ManualMappingCuration
