# curie_map:
#   GTR: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/GTR/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_gtr.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_gtr.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0002145	disorder of sexual differentiation	oboInOwl:hasDbXref	GTR:AN1172969	semapv:ManualMappingCuration
MONDO:0002520	hepatic porphyria	oboInOwl:hasDbXref	GTR:AN0932921	semapv:ManualMappingCuration
MONDO:0005308	ciliopathy	oboInOwl:hasDbXref	GTR:AN0966173	semapv:ManualMappingCuration
MONDO:0005570	hematologic disorder	oboInOwl:hasDbXref	GTR:AN1320635	semapv:ManualMappingCuration
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	oboInOwl:hasDbXref	GTR:AN0097748	semapv:ManualMappingCuration
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	oboInOwl:hasDbXref	GTR:AN0097750	semapv:ManualMappingCuration
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	oboInOwl:hasDbXref	GTR:AN0097757	semapv:ManualMappingCuration
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	oboInOwl:hasDbXref	GTR:AN0195329	semapv:ManualMappingCuration
MONDO:0008564	DiGeorge syndrome	oboInOwl:hasDbXref	GTR:AN1145678	semapv:ManualMappingCuration
MONDO:0009215	Fanconi anemia complementation group A	oboInOwl:hasDbXref	GTR:AN1051558	semapv:ManualMappingCuration
MONDO:0009653	mucolipidosis type IV	oboInOwl:hasDbXref	GTR:AN1124590	semapv:ManualMappingCuration
