# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_exactmatch_omimps.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2025-06-03/mappings/mondo_exactmatch_omimps.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000005	alopecia, isolated	skos:exactMatch	OMIMPS:203655	Alopecia, isolated	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	skos:exactMatch	OMIMPS:231200	Bleeding disorder, platelet-type	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	skos:exactMatch	OMIMPS:615438	Infantile liver failure syndrome	semapv:ManualMappingCuration
MONDO:0000030	familial sleep-related hypermotor epilepsy	skos:exactMatch	OMIMPS:600513	Epilepsy, nocturnal frontal lobe	semapv:ManualMappingCuration
MONDO:0000032	febrile seizures, familial	skos:exactMatch	OMIMPS:121210	Seizures, familial febrile	semapv:ManualMappingCuration
MONDO:0000044	hereditary hypophosphatemic rickets	skos:exactMatch	OMIMPS:193100	Hypophosphatemic rickets	semapv:ManualMappingCuration
MONDO:0000045	hypothyroidism, congenital, nongoitrous	skos:exactMatch	OMIMPS:275200	Hypothyroidism, congenital, nongoitrous	semapv:ManualMappingCuration
MONDO:0000049	obsolete invasive pneumococcal disease, recurrent isolated	skos:exactMatch	OMIMPS:610799		semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	skos:exactMatch	OMIMPS:262400	Isolated growth hormone deficiency	semapv:ManualMappingCuration
MONDO:0000062	isolated microphthalmia	skos:exactMatch	OMIMPS:251600	Microphthalmia, isolated	semapv:ManualMappingCuration
MONDO:0000065	microvascular complications of diabetes, susceptibility	skos:exactMatch	OMIMPS:603933	Microvascular complications of diabetes	semapv:ManualMappingCuration
MONDO:0000079	nephrolithiasis/osteoporosis, hypophosphatemic	skos:exactMatch	OMIMPS:612286	Nephrolithiasis/osteoporosis, hypophosphatemic	semapv:ManualMappingCuration
MONDO:0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions	skos:exactMatch	OMIMPS:157640	Progressive external ophthalmoplegia with mtDNA deletions	semapv:ManualMappingCuration
MONDO:0000104	anemia, hypochromic microcytic with iron overload	skos:exactMatch	OMIMPS:206100	Anemia, hypochromic microcytic, with iron overload	semapv:ManualMappingCuration
MONDO:0000107	auriculocondylar syndrome	skos:exactMatch	OMIMPS:602483	Auriculocondylar syndrome	semapv:ManualMappingCuration
MONDO:0000118	reticulate pigment disorder	skos:exactMatch	OMIMPS:179850	Reticulate pigment disorders	semapv:ManualMappingCuration
MONDO:0000127	geleophysic dysplasia	skos:exactMatch	OMIMPS:231050	Geleophysic dysplasia	semapv:ManualMappingCuration
MONDO:0000128	giant axonal neuropathy	skos:exactMatch	OMIMPS:256850	Giant axonal neuropathy	semapv:ManualMappingCuration
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	skos:exactMatch	OMIMPS:242860	Immunodeficiency-centromeric instability-facial anomalies	semapv:ManualMappingCuration
MONDO:0000137	leukoencephalopathy, megalencephalic	skos:exactMatch	OMIMPS:604004	Leukoencephalopathy, megalencephalic	semapv:ManualMappingCuration
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:exactMatch	OMIMPS:257300	Mosaic variegated aneuploidy syndrome	semapv:ManualMappingCuration
MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, telomere-related	skos:exactMatch	OMIMPS:614742	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related	semapv:ManualMappingCuration
MONDO:0000152	thiamine-responsive dysfunction syndrome	skos:exactMatch	OMIMPS:249270	Thiamine-responsive dysfunction syndrome	semapv:ManualMappingCuration
MONDO:0000158	developmental dysplasia of the hip	skos:exactMatch	OMIMPS:142700	Developmental dysplasia of the hip	semapv:ManualMappingCuration
MONDO:0000159	bone marrow failure syndrome	skos:exactMatch	OMIMPS:614675	Bone marrow failure syndrome	semapv:ManualMappingCuration
MONDO:0000160	epilepsy, familial adult myoclonic	skos:exactMatch	OMIMPS:601068	Epilepsy, familial adult myoclonic	semapv:ManualMappingCuration
MONDO:0000166	encephalopathy, acute, infection-induced	skos:exactMatch	OMIMPS:610551	Encephalopathy/encephalitis, acute, infection-induced	semapv:ManualMappingCuration
MONDO:0000169	obsolete microphthalmia, isolated, with cataract	skos:exactMatch	OMIMPS:156850		semapv:ManualMappingCuration
MONDO:0000170	microphthalmia, isolated, with coloboma	skos:exactMatch	OMIMPS:300345	Microphthalmia, isolated, with coloboma	semapv:ManualMappingCuration
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	skos:exactMatch	OMIMPS:236670	Muscular dystrophy-dystroglycanopathy, type A	semapv:ManualMappingCuration
MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B	skos:exactMatch	OMIMPS:613155	Muscular dystrophy-dystroglycanopathy, type B	semapv:ManualMappingCuration
MONDO:0000173	muscular dystrophy-dystroglycanopathy, type C	skos:exactMatch	OMIMPS:609308	Muscular dystrophy-dystroglycanopathy, type C	semapv:ManualMappingCuration
MONDO:0000179	Neu-Laxova syndrome	skos:exactMatch	OMIMPS:256520	Neu-Laxova syndrome	semapv:ManualMappingCuration
MONDO:0000181	microcephaly and chorioretinopathy	skos:exactMatch	OMIMPS:251270	Microcephaly and chorioretinopathy	semapv:ManualMappingCuration
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	skos:exactMatch	OMIMPS:610542	Myasthenic syndrome, congenital, with tubular aggregates	semapv:ManualMappingCuration
MONDO:0000188	GLUT1 deficiency syndrome	skos:exactMatch	OMIMPS:606777	Glut1 deficiency syndrome	semapv:ManualMappingCuration
MONDO:0000192	polyglucosan body myopathy	skos:exactMatch	OMIMPS:615895	Polyglucosan body myopathy	semapv:ManualMappingCuration
MONDO:0000193	cortisone reductase deficiency	skos:exactMatch	OMIMPS:604931	Cortisone reductase deficiency	semapv:ManualMappingCuration
MONDO:0000200	Zimmermann-Laband syndrome	skos:exactMatch	OMIMPS:135500	Zimmermann-Laband syndrome	semapv:ManualMappingCuration
MONDO:0000204	obsolete skin creases, congenital symmetric circumferential	skos:exactMatch	OMIMPS:156610	Skin creases, congenital symmetric circumferential	semapv:ManualMappingCuration
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	skos:exactMatch	OMIMPS:616866	Spinal muscular atrophy with congenital bone fractures	semapv:ManualMappingCuration
MONDO:0000210	thiopurine metabolic disease	skos:exactMatch	OMIMPS:610460	Thiopurines, poor metabolism of	semapv:ManualMappingCuration
MONDO:0000211	striatal degeneration, autosomal dominant	skos:exactMatch	OMIMPS:609161	Striatal degeneration, autosomal dominant	semapv:ManualMappingCuration
MONDO:0000212	hypercalcemia, infantile	skos:exactMatch	OMIMPS:143880	Hypercalcemia, infantile	semapv:ManualMappingCuration
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	skos:exactMatch	OMIMPS:615952	Autoimmune disease, multisystem, infantile-onset	semapv:ManualMappingCuration
MONDO:0000214	hypermanganesemia with dystonia	skos:exactMatch	OMIMPS:613280	Hypermanganesemia with dystonia	semapv:ManualMappingCuration
MONDO:0000218	obsolete preimplantation embryonic lethality	skos:exactMatch	OMIMPS:616814		semapv:ManualMappingCuration
MONDO:0000334	multinodular goiter	skos:exactMatch	OMIMPS:138800	Goiter, multinodular	semapv:ManualMappingCuration
MONDO:0000355	Ullrich congenital muscular dystrophy	skos:exactMatch	OMIMPS:254090	Ullrich congenital muscular dystrophy	semapv:ManualMappingCuration
MONDO:0000358	orofacial cleft	skos:exactMatch	OMIMPS:119530	Orofacial cleft	semapv:ManualMappingCuration
MONDO:0000359	spondylocostal dysostosis	skos:exactMatch	OMIMPS:277300	Spondylocostal dysostosis	semapv:ManualMappingCuration
MONDO:0000389	atelosteogenesis	skos:exactMatch	OMIMPS:108720	Atelosteogenesis	semapv:ManualMappingCuration
MONDO:0000390	vitelliform macular dystrophy	skos:exactMatch	OMIMPS:153840	Macular dystrophy, vitelliform	semapv:ManualMappingCuration
MONDO:0000447	autosomal dominant polycystic liver disease	skos:exactMatch	OMIMPS:174050	Polycystic liver disease	semapv:ManualMappingCuration
MONDO:0000448	paraganglioma	skos:exactMatch	OMIMPS:168000	Pheochromocytoma/paraganglioma syndrome	semapv:ManualMappingCuration
MONDO:0000453	short QT syndrome	skos:exactMatch	OMIMPS:609620	Short QT syndrome	semapv:ManualMappingCuration
MONDO:0000456	cerebral creatine deficiency syndrome	skos:exactMatch	OMIMPS:300352	Cerebral creatine deficiency syndrome	semapv:ManualMappingCuration
MONDO:0000463	Ochoa syndrome	skos:exactMatch	OMIMPS:236730	Urofacial syndrome	semapv:ManualMappingCuration
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	skos:exactMatch	OMIMPS:167320	Inclusion body myopathy/Paget disease/frontotemporal dementia	semapv:ManualMappingCuration
MONDO:0000608	familial juvenile hyperuricemic nephropathy	skos:exactMatch	OMIMPS:162000	Tubulointerstitial kidney disease	semapv:ManualMappingCuration
MONDO:0000700	familial hemiplegic migraine	skos:exactMatch	OMIMPS:141500	Migraine, familial hemiplegic	semapv:ManualMappingCuration
MONDO:0000723	stutter disorder	skos:exactMatch	OMIMPS:184450	Stuttering, familial persistent	semapv:ManualMappingCuration
MONDO:0000724	specific language impairment	skos:exactMatch	OMIMPS:606711	Specific language impairment	semapv:ManualMappingCuration
MONDO:0000732	combined oxidative phosphorylation deficiency	skos:exactMatch	OMIMPS:609060	Combined oxidative phosphorylation deficiency	semapv:ManualMappingCuration
MONDO:0000733	cornea plana	skos:exactMatch	OMIMPS:121400	Cornea plana	semapv:ManualMappingCuration
MONDO:0000736	dyschromatosis universalis hereditaria	skos:exactMatch	OMIMPS:127500	Dyschromatosis universalis hereditaria	semapv:ManualMappingCuration
