# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   birnlex: http://uri.neuinfo.org/nif/nifstd/birnlex_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_birnlex.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2025-09-02/mappings/mondo_hasdbxref_birnlex.sssom.tsv
# subject_source: infores:mondo
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0004975	Alzheimer disease	oboInOwl:hasDbXref	birnlex:2092	semapv:ManualMappingCuration
MONDO:0004976	amyotrophic lateral sclerosis	oboInOwl:hasDbXref	birnlex:12566	semapv:ManualMappingCuration
MONDO:0004985	bipolar disorder	oboInOwl:hasDbXref	birnlex:12754	semapv:ManualMappingCuration
MONDO:0004992	cancer	oboInOwl:hasDbXref	birnlex:406	semapv:ManualMappingCuration
MONDO:0005027	epilepsy	oboInOwl:hasDbXref	birnlex:12718	semapv:ManualMappingCuration
MONDO:0005033	ganglioneuroma	oboInOwl:hasDbXref	birnlex:12617	semapv:ManualMappingCuration
MONDO:0005035	ganglioneuroblastoma	oboInOwl:hasDbXref	birnlex:12633	semapv:ManualMappingCuration
MONDO:0005072	neuroblastoma	oboInOwl:hasDbXref	birnlex:12631	semapv:ManualMappingCuration
MONDO:0005084	mental disorder	oboInOwl:hasDbXref	birnlex:12669	semapv:ManualMappingCuration
MONDO:0005090	schizophrenia	oboInOwl:hasDbXref	birnlex:2104	semapv:ManualMappingCuration
MONDO:0005098	stroke disorder	oboInOwl:hasDbXref	birnlex:12783	semapv:ManualMappingCuration
MONDO:0005115	temporal lobe epilepsy	oboInOwl:hasDbXref	birnlex:12733	semapv:ManualMappingCuration
MONDO:0005146	post-traumatic stress disorder	oboInOwl:hasDbXref	birnlex:12679	semapv:ManualMappingCuration
MONDO:0005150	age-related macular degeneration	oboInOwl:hasDbXref	birnlex:12812	semapv:ManualMappingCuration
MONDO:0005180	Parkinson disease	oboInOwl:hasDbXref	birnlex:2098	semapv:ManualMappingCuration
