# curie_map:
#   DECIPHER: http://purl.obolibrary.org/obo/mondo/mappings/unknown_prefix/DECIPHER/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_decipher.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_decipher.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0007088	Alzheimer disease type 1	oboInOwl:hasDbXref	DECIPHER:48	semapv:ManualMappingCuration
MONDO:0007113	Angelman syndrome	oboInOwl:hasDbXref	DECIPHER:4	semapv:ManualMappingCuration
MONDO:0007113	Angelman syndrome	oboInOwl:hasDbXref	DECIPHER:54	semapv:ManualMappingCuration
MONDO:0007276	cat-eye syndrome	oboInOwl:hasDbXref	DECIPHER:42	semapv:ManualMappingCuration
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	oboInOwl:hasDbXref	DECIPHER:29	semapv:ManualMappingCuration
MONDO:0007404	Cri-du-chat syndrome	oboInOwl:hasDbXref	DECIPHER:2	semapv:ManualMappingCuration
MONDO:0007481	Leri-Weill dyschondrosteosis	oboInOwl:hasDbXref	DECIPHER:58	semapv:ManualMappingCuration
MONDO:0007631	chromosome 16p12.1 deletion syndrome, 520kb	oboInOwl:hasDbXref	DECIPHER:92	semapv:ManualMappingCuration
MONDO:0007669	renal cysts and diabetes syndrome	oboInOwl:hasDbXref	DECIPHER:47	semapv:ManualMappingCuration
MONDO:0007716	alpha thalassemia-intellectual disability syndrome type 1	oboInOwl:hasDbXref	DECIPHER:65	semapv:ManualMappingCuration
MONDO:0008087	hereditary neuropathy with liability to pressure palsies	oboInOwl:hasDbXref	DECIPHER:31	semapv:ManualMappingCuration
MONDO:0008215	adult-onset autosomal dominant demyelinating leukodystrophy	oboInOwl:hasDbXref	DECIPHER:59	semapv:ManualMappingCuration
MONDO:0008434	Smith-Magenis syndrome	oboInOwl:hasDbXref	DECIPHER:8	semapv:ManualMappingCuration
MONDO:0008464	split hand-foot malformation 1	oboInOwl:hasDbXref	DECIPHER:46	semapv:ManualMappingCuration
MONDO:0008678	Williams syndrome	oboInOwl:hasDbXref	DECIPHER:3	semapv:ManualMappingCuration
MONDO:0008681	WAGR syndrome	oboInOwl:hasDbXref	DECIPHER:35	semapv:ManualMappingCuration
MONDO:0008684	Wolf-Hirschhorn syndrome	oboInOwl:hasDbXref	DECIPHER:1	semapv:ManualMappingCuration
MONDO:0009532	Miller-Dieker lissencephaly syndrome	oboInOwl:hasDbXref	DECIPHER:21	semapv:ManualMappingCuration
MONDO:0010121	thrombocytopenia-absent radius syndrome	oboInOwl:hasDbXref	DECIPHER:64	semapv:ManualMappingCuration
MONDO:0010283	syndromic X-linked intellectual disability Lubs type	oboInOwl:hasDbXref	DECIPHER:45	semapv:ManualMappingCuration
MONDO:0010406	chromosome Xp11.22 duplication syndrome	oboInOwl:hasDbXref	DECIPHER:90	semapv:ManualMappingCuration
MONDO:0010428	chromosome Xp11.23-p11.22 duplication syndrome	oboInOwl:hasDbXref	DECIPHER:89	semapv:ManualMappingCuration
MONDO:0010622	recessive X-linked ichthyosis	oboInOwl:hasDbXref	DECIPHER:27	semapv:ManualMappingCuration
MONDO:0010714	Pelizeaus-Merzbacher spectrum disorder	oboInOwl:hasDbXref	DECIPHER:38	semapv:ManualMappingCuration
MONDO:0010886	2q37 microdeletion syndrome	oboInOwl:hasDbXref	DECIPHER:44	semapv:ManualMappingCuration
MONDO:0011022	Potocki-Shaffer syndrome	oboInOwl:hasDbXref	DECIPHER:34	semapv:ManualMappingCuration
MONDO:0011652	Phelan-McDermid syndrome	oboInOwl:hasDbXref	DECIPHER:20	semapv:ManualMappingCuration
MONDO:0011929	chromosome 1p36 deletion syndrome	oboInOwl:hasDbXref	DECIPHER:18	semapv:ManualMappingCuration
MONDO:0012020	chromosome 22q11.2 microduplication syndrome	oboInOwl:hasDbXref	DECIPHER:32	semapv:ManualMappingCuration
MONDO:0012269	chromosome 3q29 microdeletion syndrome	oboInOwl:hasDbXref	DECIPHER:37	semapv:ManualMappingCuration
